No,VF,LCD,PLD,ASA,Density,Henry_0.1,Henry_30,Henry_100,Min(Ef)_0.1,Min(Ef)_30,Min(Ef)_100,Henry_ave,Min(Ef)_ave,Fe,Voro_H,V<12,"V=[12,16]",V>16,Adsorption_0.1bar,Adsorption_30bar,Adsorption_100bar,Work_12,Work_23,Enthalpy_0.1bar,Enthalpy_30bar,Enthalpy_100bar,Adsorption_0.1bar(g/L),Adsorption_30bar(g/L),Adsorption_100bar(g/L)
1499,0.679272,9.61909,5.60809,2441.45,0.851407,5.05E-06,5.08E-06,5.04E-06,-3.640766667,-3.544163333,-3.54004,-12.19414407,-3.57499,-6.89394,-65.6074214,0.197978096,0.782926144,0.01909576,0.05093914,11.69799504,23.38773016,11.6470559,11.68973512,-13.54539,-13.93246,-16.55423,0.087428595,20.07767063,40.14116448
1503,0.431781,4.90101,3.47576,305.552,1.21005,1.22E-05,1.21E-05,1.22E-05,-4.5804,-4.624973333,-4.574953333,-11.31407461,-4.593442222,-5.24433,206.0711385,0.104372937,0.890676568,0.004950495,0.119245257,8.62923651,11.00003163,8.509991253,2.37079512,-17.85198,-20.94703,-21.47662,0.290876815,21.04943118,26.83254869
1508,0.356576,4.65754,3.56815,343.606,1.45476,8.36E-06,8.36E-06,8.35E-06,-4.574273333,-4.533073333,-4.56225,-11.69205213,-4.556532222,-4.60447,90.77654384,0.113569322,0.882743363,0.003687316,0.083297369,6.154041805,7.885466006,6.070744436,1.731424201,-18.00434,-20.98771,-20.77064,0.244279663,18.04747586,23.12508785
1509,0.395277,7.46107,4.84151,845.627,1.31027,2.71E-06,2.72E-06,2.71E-06,-3.321396667,-3.27234,-3.269526667,-12.81856192,-3.287754445,-4.47823,168.0439272,0.099149094,0.890122087,0.01072882,0.027376993,5.789319736,8.969494223,5.761942743,3.180174487,-13.9302,-16.69063,-18.73586,0.072312141,15.29160282,23.69154744
1511,0.637076,6.17087,4.47216,1280.93,1.72938,2.02E-06,2.02E-06,2.03E-06,-2.91499,-2.913733333,-2.91241,-13.11241305,-2.913711111,-6.85334,-29.29420262,0.189602446,0.797400612,0.012996942,0.019908159,5.789523066,11.23172346,5.769614907,5.442200394,-11.98017,-14.85373,-18.315,0.069404273,20.18356589,39.15628765
1512,0.738862,11.69771,10.97629,1609.06,0.921819,4.88E-06,4.87E-06,4.85E-06,-3.32277,-3.372736667,-3.33751,-12.23241662,-3.344338889,-6.76022,-1.394881381,0.418079096,0.563088512,0.018832392,0.048716745,13.04845236,23.63123057,12.99973562,10.58277821,-12.89839,-14.7406,-17.91703,0.090529182,24.2476322,43.9133601
1513,0.729679,11.85872,11.12074,1681.25,0.883247,4.43E-06,4.42E-06,4.42E-06,-3.21848,-3.18861,-3.206476667,-12.32937086,-3.204522222,-5.86867,-1.910702229,0.445898778,0.534904014,0.019197208,0.043562238,12.45005314,24.19519631,12.4064909,11.74514317,-12.47794,-14.14192,-17.40407,0.077563434,22.16756815,43.08003002
1514,0.8358,15.02342,8.19004,3673.58,0.597056,2.92E-06,2.93E-06,2.93E-06,-2.029506667,-1.98322,-2.00797,-12.74050813,-2.006898889,-9.76795,-86.77581353,0.670454545,0.329545455,0,0.028990196,10.48058299,38.02697576,10.45159279,27.54639277,-8.86778,-10.18276,-14.61871,0.034892404,12.61435894,45.76901132
1515,0.83719,15.01345,8.1947,3674.05,0.597794,2.94E-06,2.95E-06,2.94E-06,-2.0087,-2.003553333,-2.03862,-12.73710098,-2.016957778,-9.91248,3.204652211,0.688405797,0.311594203,0,0.029554334,10.56985478,38.19323411,10.54030045,27.62337933,-8.85052,-10.24761,-14.62965,0.035615365,12.73753084,46.02593956
1516,0.828446,15.10901,8.17545,3709.23,0.589235,2.84E-06,2.85E-06,2.84E-06,-1.945336667,-1.949476667,-2.020233333,-12.77170651,-1.971682222,-9.31824,-86.08444544,0.666666667,0.333333333,0,0.028154136,10.18062395,37.70182938,10.15246981,27.52120543,-8.6582,-10.00167,-14.37966,0.033442244,12.09282053,44.78325284
1517,0.439838,5.28319,4.19404,861.125,1.18044,9.79E-06,9.72E-06,9.73E-06,-5.05094,-5.07421,-5.002686667,-11.53824327,-5.042612222,-5.29085,-25.69075622,0.127524205,0.850899032,0.021576763,0.095816204,9.004266929,12.71784957,8.908450725,3.713582641,-18.84428,-19.47373,-21.21911,0.228006672,21.42678218,30.26371771
1524,0.557608,5.85408,4.57652,1284.44,1.0207,9.26E-06,9.29E-06,9.24E-06,-4.039186667,-4.05852,-4.07843,-11.58980651,-4.058712222,-8.80576,-119.0591768,0.141398272,0.838701231,0.019900498,0.090708521,12.18316374,17.05135759,12.09245522,4.86819385,-15.96551,-18.59654,-19.97676,0.186642643,25.0681839,35.085022
1525,0.5681,5.69947,4.52717,1869.53,0.91647,9.19E-06,9.21E-06,9.15E-06,-4.04476,-4.064943333,-3.96889,-11.59848335,-4.026197778,-7.31361,168.6685344,0.150927124,0.804225959,0.044846917,0.090797121,13.16870086,18.21453581,13.07790374,5.04583495,-15.53728,-18.55509,-19.83791,0.167747095,24.32908982,33.65123731
1531,0.244226,5.59625,4.75444,443.572,1.33529,3.06E-06,3.06E-06,3.03E-06,-3.82047,-3.867586667,-3.938316667,-12.70036897,-3.875457778,13.4946,635.8960312,0.042467591,0.920280137,0.037252272,0.029969953,3.725061956,5.537169338,3.695092003,1.812107382,-16.24273,-18.13525,-19.53273,0.080672652,10.02706368,14.90486607
1532,0.320741,5.4894,3.63093,457.403,1.38172,5.82E-06,5.88E-06,5.86E-06,-4.560996667,-4.636973333,-4.616886667,-12.0490689,-4.604952222,3.81257,334.2087317,0.081457663,0.876741693,0.041800643,0.058434686,5.889790914,8.023267431,5.831356228,2.133476517,-17.98347,-20.33653,-21.13088,0.162762906,16.40531591,22.34786239
1534,0.239687,5.27308,3.62066,405.173,1.36197,3.83E-06,3.83E-06,3.84E-06,-4.221263333,-4.22435,-4.188876667,-12.47264575,-4.211496667,13.7146,526.9868368,0.046247818,0.90779523,0.045956952,0.038659203,4.146299728,5.575293304,4.107640525,1.428993576,-17.06064,-19.58461,-20.44094,0.106141474,11.3839482,15.30734735
1536,0.360994,5.78409,4.02229,362.239,1.40367,1.04E-05,1.04E-05,1.04E-05,-5.09157,-5.001563333,-5.096346667,-11.47370475,-5.06316,-7.58059,9.67731944,0.052188552,0.910213244,0.037598204,0.103409834,6.393796546,8.329843096,6.290386712,1.93604655,-19.04547,-21.63794,-23.09505,0.292611597,18.09208031,23.57037625
1538,0.28292,5.99502,4.83204,306.788,1.96036,5.15E-06,5.13E-06,5.13E-06,-4.813186667,-4.788916667,-4.82911,-12.17845748,-4.810404445,35.0341,339.4502575,0.024912805,0.88241156,0.092675635,0.051469206,4.167221874,4.89079259,4.115752668,0.723570716,-18.81952,-24.16781,-23.63062,0.203398608,16.46823792,19.32768122
1539,0.643353,7.4758,7.18153,1585.27,1.00037,5.44E-06,5.46E-06,5.46E-06,-3.457753333,-3.457676667,-3.445656667,-12.11989495,-3.453695556,-12.2555,-35.95535815,0.392063492,0.595238095,0.012698413,0.054177174,12.86202214,18.085783,12.80784497,5.22376086,-13.34014,-17.23287,-18.38795,0.109255091,25.93788666,36.47225798
1542,0.610453,7.3767,5.23163,2656.67,0.902972,2.17E-06,2.17E-06,2.17E-06,-2.425896667,-2.33915,-2.386616667,-13.04078339,-2.383887778,-5.15012,-31.72485423,0.27962963,0.716666667,0.003703704,0.022141755,6.721106405,17.32733952,6.69896465,10.60623312,-10.36468,-11.73173,-14.12484,0.040304265,12.23431704,31.54066495
1545,0.795196,13.73967,10.87895,3909.29,0.50854,3.05E-06,3.05E-06,3.05E-06,-2.141216667,-2.06111,-2.111333333,-12.70036897,-2.104553333,-4.77145,-18.65823675,0.455906822,0.544093178,0,0.030153983,10.67393797,39.79490582,10.64378399,29.12096785,-8.86376,-10.09696,-13.392,0.030912525,10.94244745,40.79597116
1546,0.465485,4.58607,4.23505,467.593,1.30405,3.27E-05,3.26E-05,3.26E-05,-6.00508,-5.988573333,-6.01456,-10.33119827,-6.002737778,56.6301,67.98938845,0.135878489,0.861247947,0.002873563,0.315596505,6.539053999,7.358312467,6.223457494,0.819258468,-20.74413,-21.10795,-18.77727,0.829642716,17.18991952,19.34359299
1548,0.596044,6.50839,6.36535,1470.94,1.03739,6.79E-06,6.79E-06,6.77E-06,-4.14652,-4.12429,-4.13683,-11.90153346,-4.13588,6.80121,-46.21951857,0.373263889,0.626736111,0,0.067570696,12.9669437,17.07825113,12.899373,4.11130743,-14.87155,-18.66824,-19.29751,0.141307472,27.11716968,35.71495677
1549,0.597019,6.50839,6.36535,1484.64,1.03739,6.76E-06,6.77E-06,6.77E-06,-4.158556667,-4.144706667,-4.120093333,-11.90300947,-4.141118889,6.3899,-55.18790025,0.389492754,0.610507246,0,0.067407939,12.95894225,17.09470639,12.89153431,4.13576414,-14.89266,-18.63265,-19.24104,0.140967105,27.10043662,35.7493689
1551,0.344001,4.67203,3.51138,296.439,2.19605,2.73E-06,2.72E-06,2.72E-06,-4.169806667,-4.01988,-4.006476667,-12.81487868,-4.065387778,4.61618,84.90794132,0.120906801,0.869017632,0.010075567,0.027458293,3.660237655,5.30496669,3.632779362,1.644729035,-16.43462,-18.81236,-20.28721,0.121557129,16.20377428,23.48494576
1557,0.622518,6.07394,5.75995,2133.85,0.867592,5.89E-06,5.87E-06,5.87E-06,-3.265493333,-3.28729,-3.269216667,-12.0439538,-3.274,-8.83971,-48.12441853,0.244992621,0.75142315,0.003584229,0.058424368,14.46184724,22.36745711,14.40342287,7.90560987,-13.23211,-16.81186,-19.09798,0.102181962,25.29321203,39.11981823
1566,0.826098,10.81926,6.72332,2957.15,0.748614,5.38E-06,5.37E-06,5.38E-06,-3.615013333,-3.65205,-3.592076667,-12.13282218,-3.619713333,-4.02611,-81.79858791,0.718971631,0.281028369,0,0.05300646,16.23282849,32.62946154,16.17982203,16.39663305,-12.23727,-13.97905,-17.45589,0.079992896,24.49722104,49.24164217
1567,0.78869,10.88803,6.43328,2869.07,0.767829,4.51E-06,4.50E-06,4.49E-06,-3.47844,-3.487753333,-3.428156667,-12.31143316,-3.464783333,-3.64724,-130.1439118,0.642076503,0.353369763,0.004553734,0.044378813,13.70698483,30.30757822,13.66260602,16.60059339,-11.91594,-13.29185,-17.12254,0.068691796,21.21637188,46.91161903
1569,0.46982,5.20381,3.67217,453.02,1.35865,1.50E-06,1.50E-06,1.50E-06,-2.412523333,-2.428083333,-2.403326667,-13.41004545,-2.414644444,-3.42403,-173.6719287,0.459579181,0.540420819,0,0.014597385,4.074716137,9.038858867,4.060118752,4.96414273,-11.0678,-12.49478,-14.39032,0.039980418,11.16013963,24.75630785
1570,0.290327,4.5264,3.722,379.328,1.59692,1.98E-06,1.98E-06,1.97E-06,-3.88356,-3.85213,-3.881023333,-13.13241371,-3.872237778,-2.97298,-48.8537525,0.146929825,0.843899522,0.009170654,0.019661246,3.911973151,6.358626058,3.892311905,2.446652907,-15.70854,-17.01241,-17.71189,0.063293465,12.59342041,20.46968322
1571,0.289655,4.50526,3.66286,348.821,1.60534,2.55E-06,2.55E-06,2.54E-06,-4.49862,-4.38903,-4.52085,-12.8794172,-4.4695,-2.95508,-89.38912247,0.150444187,0.83565083,0.013904983,0.025317011,4.177082362,6.348276288,4.151765351,2.171193926,-17.75982,-16.89083,-17.18576,0.081930222,13.51776032,20.54411905
1573,0.686965,9.38837,7.52001,2196.45,0.82648,5.02E-06,5.02E-06,5.03E-06,-3.448676667,-3.47413,-3.473156667,-12.20208062,-3.465321111,-4.50792,-137.9081802,0.395555556,0.573333333,0.031111111,0.048923781,15.61131882,24.75995239,15.56239504,9.14863357,-12.29644,-16.08155,-18.17932,0.081511153,26.00977635,41.25217296
1574,0.552179,6.62142,5.42031,1092.51,1.26326,4.83E-06,4.85E-06,4.81E-06,-3.634453333,-3.694913333,-3.70329,-12.24066409,-3.677552222,-9.6188,28.96933933,0.167508418,0.832491582,0,0.047499447,9.65318169,13.31826221,9.605682243,3.66508052,-14.47759,-18.44664,-20.04098,0.120961169,24.58260492,33.91602775
1575,0.582064,4.97643,4.25757,724.519,1.68648,7.11E-06,7.13E-06,7.13E-06,-4.291516667,-4.29425,-4.280946667,-11.85260283,-4.288904445,-9.47966,-116.0417493,0.201936376,0.79253112,0.005532503,0.070626903,7.652698583,10.67258287,7.58207168,3.019884287,-16.22986,-19.62178,-20.59093,0.240113199,26.01719545,36.28402079
1581,0.452669,4.74556,4.02251,938.867,1.12183,6.95E-06,6.89E-06,6.88E-06,-4.995943333,-4.778403333,-4.81363,-11.88254092,-4.862658889,-1.94267,-40.99899301,0.234803922,0.761764706,0.003431373,0.067998257,8.540972185,12.39299646,8.472973928,3.852024275,-16.71071,-17.68003,-18.67082,0.153776335,19.31519217,28.02644746
1582,0.561471,5.52506,5.21921,1160.64,0.997473,1.08E-05,1.08E-05,1.08E-05,-4.247906667,-4.276893333,-4.331166667,-11.43596442,-4.285322222,12.9367,-109.4583623,0.255670103,0.724398625,0.019931271,0.107356896,14.001361,17.78162137,13.8940041,3.78026037,-15.79058,-21.78411,-23.19692,0.21587173,28.15373888,35.75503302
1583,0.613524,6.6531,5.53843,2038.29,0.939106,5.77E-06,5.82E-06,5.81E-06,-3.67304,-3.59617,-3.602056667,-12.05765264,-3.623755556,-7.88045,-60.01958167,0.280429153,0.704772475,0.014798372,0.057662528,11.59636623,19.86992521,11.5387037,8.27355898,-14.42554,-15.32545,-18.30019,0.109162374,21.95337086,37.61625223
1585,0.646154,7.56556,6.84884,2433.75,0.746109,5.25E-06,5.24E-06,5.27E-06,-3.01178,-3.069813333,-3.01654,-12.15728248,-3.032711111,-7.78487,2.914516596,0.336317136,0.621909633,0.041773231,0.053426889,15.80619451,27.56563206,15.75276762,11.75943755,-12.67516,-15.36848,-18.31445,0.080357578,23.77356309,41.46053576
1586,0.448143,9.09493,8.41178,1006.2,1.00188,3.15E-06,3.17E-06,3.17E-06,-3.241356667,-3.094776667,-3.270746667,-12.66493853,-3.202293334,-4.90585,259.9818647,0.127813662,0.826189078,0.04599726,0.031680338,8.038100106,14.17803385,8.006419768,6.139933744,-13.82254,-15.54881,-18.48273,0.063983824,16.23430847,28.63494756
1588,0.613683,7.42919,7.01968,1862.32,0.950247,5.52E-06,5.52E-06,5.54E-06,-3.709303333,-3.627736667,-3.644506667,-12.10532274,-3.660515556,-6.86084,254.7560636,0.219184028,0.754774306,0.026041667,0.055231835,12.00516358,19.49125133,11.94993175,7.48608775,-14.25878,-15.99154,-18.53469,0.105801215,22.99689834,37.33712767
1589,0.72255,12.42053,9.37647,2863.42,0.730593,7.45E-06,7.46E-06,7.41E-06,-3.620146667,-3.699796667,-3.59362,-11.80863971,-3.637854445,-8.8547,-172.9360271,0.207692308,0.776282051,0.016025641,0.073745324,12.74304206,27.52978087,12.66929674,14.78673881,-14.43934,-13.10647,-15.55622,0.108611215,18.7677971,40.54552587
1594,0.375166,5.83161,5.00915,700.035,1.30647,3.71E-06,3.70E-06,3.70E-06,-4.105483333,-3.927546667,-3.93454,-12.50717774,-3.98919,-1.83426,26.28104343,0.072080433,0.89682908,0.031090487,0.037719869,6.404430553,9.195398457,6.366710684,2.790967904,-15.87427,-18.18385,-19.78036,0.099342319,16.86726385,24.21779902
1596,0.576091,5.69818,5.08752,1436.54,1.29204,3.17E-06,3.17E-06,3.16E-06,-3.137883333,-3.159193333,-3.20587,-12.66177897,-3.167648889,-7.46754,-24.48111982,0.277910686,0.718102073,0.003987241,0.031680497,7.51914302,12.79857501,7.487462523,5.27943199,-12.66216,-15.50812,-17.90086,0.082514946,19.58434183,33.33513769
1597,0.50732,5.18902,3.67114,1129.66,1.20876,5.30E-06,5.28E-06,5.27E-06,-3.490003333,-3.540896667,-3.498533333,-12.15158446,-3.509811111,-10.6619,185.2447439,0.108510638,0.804255319,0.087234043,0.052748906,8.287669107,12.15305096,8.234920201,3.865381853,-14.68632,-17.56534,-18.82868,0.128534056,20.19468853,29.61352289
1600,0.538141,4.39696,3.60081,757.149,1.18753,1.07E-05,1.07E-05,1.07E-05,-4.32819,-4.36984,-4.361816667,-11.44526682,-4.353282222,-13.3808,-136.4980138,0.164319249,0.713615023,0.122065728,0.106360391,11.92131355,14.74867136,11.81495316,2.82735781,-17.19301,-20.67479,-21.03187,0.254618052,28.53864681,35.3071095
1601,0.362524,8.29917,7.11048,599.708,1.5444,1.38E-06,1.38E-06,1.38E-06,-3.184416667,-3.20464,-3.141356667,-13.49342706,-3.176804445,-2.09707,197.1296747,0.097959184,0.866666667,0.03537415,0.013722534,4.345074141,8.441472478,4.331351607,4.096398337,-12.90849,-15.81282,-18.44058,0.042722709,13.52762826,26.28104791
1602,0.349295,8.10583,6.85824,562.392,1.58436,1.33E-06,1.32E-06,1.32E-06,-3.063813333,-3.052483333,-3.037236667,-13.53787882,-3.051177778,-1.9655,253.8701952,0.106114398,0.892307692,0.001577909,0.013372347,4.022365222,7.72119073,4.008992875,3.698825508,-12.64696,-15.90241,-18.31893,0.042709667,12.84695037,24.66055384
1604,0.281671,4.93872,4.14379,345.322,1.95193,1.66E-06,1.65E-06,1.65E-06,-3.184803333,-3.198506667,-3.20263,-13.31473527,-3.195313333,2.04932,14.49289709,0.092741935,0.870967742,0.036290323,0.016937611,2.6823971,4.34746807,2.665459489,1.66507097,-14.36134,-17.22246,-18.4794,0.066647071,10.55484806,17.10666364
1605,0.172417,4.44103,3.36584,156.342,1.36731,5.76E-06,5.74E-06,5.74E-06,-4.629316667,-4.491416667,-4.573506667,-12.0663107,-4.564746667,14.5261,193.5598581,0.037161531,0.926423903,0.036414566,0.056533258,3.731062535,5.011021412,3.674529277,1.279958877,-19.05805,-22.77818,-23.88981,0.155824478,10.28405035,13.81204309
1607,0.514864,5.75121,3.80357,571.77,0.980252,2.91E-05,2.93E-05,2.91E-05,-5.62632,-5.710633333,-5.706066667,-10.44134185,-5.681006667,-6.78601,-96.55745395,0.173491854,0.806252752,0.020255394,0.28485361,13.07836398,15.37630318,12.79351037,2.2979392,-19.84577,-22.0169,-22.19737,0.562890788,25.84376796,30.3846576
1608,0.508947,5.66954,3.6599,441.593,0.984437,2.94E-05,2.94E-05,2.92E-05,-5.653446667,-5.58742,-5.632376667,-10.43792304,-5.624414445,-7.15032,-38.16466997,0.187823834,0.792314335,0.019861831,0.290486613,13.13157216,15.34276972,12.84108555,2.21119756,-19.8776,-22.07868,-22.39742,0.576472676,26.05969503,30.44783175
1609,0.515318,5.68043,3.69805,527.255,0.97664,2.86E-05,2.85E-05,2.86E-05,-5.60358,-5.575426667,-5.57443,-10.46210384,-5.584478889,-6.99762,-33.06133115,0.163596491,0.821491228,0.014912281,0.278259358,13.08820134,15.38708415,12.80994198,2.29888281,-19.67685,-22.13527,-22.22101,0.547833975,25.76790739,30.29392268
1610,0.414658,5.42606,4.6495,672.547,1.4259,3.49E-06,3.48E-06,3.51E-06,-3.523523333,-3.465073333,-3.554443333,-12.56560882,-3.514346666,11.4868,-56.23752649,0.125211506,0.854483926,0.020304569,0.034789657,5.894962049,8.509507103,5.860172392,2.614545054,-14.32457,-18.19796,-19.80128,0.100000896,16.94473412,24.46009561
1611,0.76444,15.69987,9.52619,1733.12,0.72296,4.19E-06,4.18E-06,4.18E-06,-3.735636667,-3.939133333,-3.80505,-12.38519931,-3.826606667,-5.39872,-107.7780895,0.538043478,0.461956522,0,0.041571261,11.59067196,29.79933843,11.5491007,18.20866647,-12.04024,-12.31569,-15.35904,0.060585981,16.89225232,43.42957385
1614,0.559202,4.18223,3.75705,1105.86,1.1945,1.04E-05,1.04E-05,1.04E-05,-4.601633333,-4.624963333,-4.616556667,-11.47370475,-4.614384444,-6.1883,-160.8140924,0.331018519,0.657407407,0.011574074,0.104190698,10.67152672,13.69918262,10.56733602,3.0276559,-16.24438,-19.41675,-19.74159,0.250887935,25.6967019,32.98720242
1615,0.596156,6.09815,5.9309,1161.12,1.12213,1.20E-05,1.20E-05,1.20E-05,-4.36459,-4.378976667,-4.356326667,-11.33060391,-4.366631111,-15.5075,-43.91074365,0.184365782,0.776794494,0.038839725,0.120609491,11.86778424,15.90226264,11.74717475,4.0344784,-16.91719,-20.21521,-21.82096,0.272828248,26.84587054,35.97218112
1616,0.594282,6.09201,5.92902,1160.15,1.11938,1.18E-05,1.18E-05,1.18E-05,-4.33327,-4.37702,-4.3445,-11.34741103,-4.351596667,-15.5101,-42.41079523,0.176590331,0.784223919,0.039185751,0.115510768,11.85399373,15.85990364,11.73848296,4.00590991,-16.86669,-19.90027,-22.26656,0.260654178,26.74896068,35.78843962
1618,0.40264,4.52128,3.65062,615.063,1.15827,9.62E-06,9.62E-06,9.63E-06,-4.44111,-4.46928,-4.434543333,-11.55166629,-4.448311111,-4.18564,-75.98454595,0.163017032,0.806569343,0.030413625,0.095017914,7.869821593,10.38264574,7.774803679,2.512824147,-17.08631,-19.49707,-20.10112,0.221860494,18.37550872,24.24278557
1619,0.402416,4.49398,3.9625,350.649,1.63451,1.31E-05,1.31E-05,1.31E-05,-4.881096667,-4.909433333,-4.867993333,-11.24289833,-4.886174444,-7.86802,-104.3259658,0.098298677,0.891304348,0.010396975,0.128876415,5.412787129,6.798770727,5.283910714,1.385983598,-19.17683,-21.59374,-21.44787,0.424644697,17.83500378,22.4017865
1620,0.468796,4.98383,4.65217,525.242,1.56754,1.13E-05,1.13E-05,1.13E-05,-4.798616667,-4.77811,-4.771536667,-11.39070783,-4.782754445,-2.64433,-139.9357428,0.153645833,0.841145833,0.005208333,0.112350609,6.408228495,8.025796229,6.295877886,1.617567734,-17.86175,-21.45423,-21.68802,0.355024839,20.24982604,25.36129566
1621,0.211559,4.4217,4.14004,247.656,1.74664,2.51E-06,2.53E-06,2.52E-06,-3.787063333,-3.820043333,-3.864543333,-12.89125166,-3.823883333,27.7943,-14.06638432,0.028993147,0.949920928,0.021085925,0.025336781,2.680811573,3.622386616,2.655474792,0.941575043,-16.27504,-19.13377,-19.98316,0.089211228,9.439182166,12.75448356
1622,0.35611,6.40717,3.9758,683.66,1.16822,1.16E-05,1.16E-05,1.15E-05,-5.16651,-5.14877,-5.083863333,-11.36450546,-5.133047778,12.4276,291.8323889,0.032411821,0.954877661,0.012710518,0.111768342,7.499697383,9.432998055,7.387929041,1.933300672,-19.72146,-20.41089,-21.3841,0.263213477,17.66172234,22.21462867
1624,0.545262,4.72166,3.9075,965.981,1.15907,8.59E-06,8.64E-06,8.63E-06,-3.940193333,-3.91679,-3.84876,-11.66142547,-3.901914444,-11.2776,-141.0074396,0.213659531,0.780632008,0.005708461,0.086407943,10.53686534,13.99933989,10.4504574,3.46247455,-15.79968,-19.0072,-19.69185,0.201896136,24.6198709,32.71010206
1625,0.557288,9.20278,8.79623,1286.86,1.02635,5.99E-06,5.98E-06,5.97E-06,-4.2528,-4.375856667,-4.138076667,-12.02708999,-4.255577778,0.0977709,31.59001126,0.16305395,0.809007707,0.027938343,0.059543496,9.859326167,16.70602212,9.799782671,6.846695953,-16.24827,-15.15925,-18.15361,0.1231954,20.39893044,34.56473367
1626,0.667618,13.08902,12.86107,835.546,1.5741,2.00E-06,1.99E-06,2.00E-06,-3.16154,-3.13408,-3.1356,-13.12236338,-3.14374,-3.75332,50.09869625,0.427655678,0.563186813,0.009157509,0.019847704,5.260535645,11.89451853,5.240687941,6.633982885,-12.52838,-13.03648,-15.80543,0.062980669,16.69271439,37.74364704
1629,0.403626,4.86536,3.6897,481.684,1.47553,8.20E-06,8.21E-06,8.23E-06,-4.594286667,-4.52393,-4.478466667,-11.71015763,-4.532227778,-6.79317,188.535723,0.150176678,0.845111896,0.004711425,0.081719046,6.088870228,8.340297356,6.007151182,2.251427128,-17.6409,-20.12323,-21.13528,0.243072601,18.11129223,24.8081429
1632,0.329148,4.55805,3.53356,368.472,1.14611,1.42E-05,1.42E-05,1.41E-05,-5.272696667,-5.334296667,-5.23836,-11.16226859,-5.281784445,6.90392,549.1814782,0.045720985,0.917545916,0.036733099,0.139653591,9.32560901,11.04857873,9.185955419,1.72296972,-20.14745,-23.7476,-23.81417,0.322658481,21.54607568,25.52685978
1637,0.348779,6.05499,3.45516,342.792,2.37062,1.45E-06,1.45E-06,1.45E-06,-3.332676667,-3.37373,-3.394666667,-13.443947,-3.367024445,-4.37207,94.89031181,0.095351044,0.890417457,0.014231499,0.014638777,2.534054946,4.179388204,2.519416169,1.645333258,-14.12494,-15.51523,-16.77651,0.069957038,12.1099583,19.97281746
1640,0.280059,4.78291,3.77659,350.884,1.39173,3.99E-06,4.01E-06,4.00E-06,-3.663573333,-3.705656667,-3.73295,-12.4292162,-3.700726667,-4.56096,8.196137098,0.092426187,0.885323064,0.022250749,0.039977819,4.052700541,5.579777512,4.012722722,1.527076971,-16.14598,-17.63774,-17.54114,0.112160197,11.37009725,15.65440435
1642,0.67432,7.6924,7.031,2683.46,0.745846,5.00E-06,4.97E-06,4.98E-06,-3.267876667,-3.29407,-3.266223333,-12.21008067,-3.276056667,-4.94067,-37.49442155,0.308434959,0.681402439,0.010162602,0.049519401,15.78245878,29.65009247,15.73293938,13.86763369,-12.52378,-15.13787,-18.26156,0.074454204,23.72949549,44.57998245
1643,0.533257,9.2604,7.59208,695.413,1.3315,1.14E-05,1.14E-05,1.14E-05,-5.457766667,-5.456876667,-5.426113333,-11.3818972,-5.446918889,-4.41536,639.6784197,0.121481481,0.859259259,0.019259259,0.109737731,10.29112056,13.1318273,10.18138283,2.84070674,-19.07257,-20.61189,-21.5976,0.294551896,27.62285177,35.24771835
1644,0.682195,7.37099,4.20073,988.82,1.03282,2.01E-05,2.01E-05,2.01E-05,-5.045753333,-5.029853333,-5.020236667,-10.81479074,-5.031947778,-9.87914,-66.56846796,0.219140837,0.766721044,0.014138119,0.199912886,15.94350066,19.95691832,15.74358777,4.01341766,-18.17907,-21.12381,-21.72572,0.416226861,33.19502495,41.5511258
1645,0.684162,9.54063,7.53244,1542.42,1.02009,6.07E-06,6.08E-06,6.05E-06,-4.001876667,-4.06197,-4.063096667,-12.01215195,-4.042314445,-6.06821,13.99477257,0.391818796,0.590939824,0.017241379,0.060048465,12.15393405,20.07693204,12.09388559,7.92299799,-14.78142,-15.68203,-18.62657,0.123482404,24.9930951,41.28578202
1646,0.671084,8.27946,5.66323,2534.92,0.756185,4.89E-06,4.93E-06,4.90E-06,-2.97919,-2.96589,-2.94268,-12.22423662,-2.962586667,-7.85696,49.82283281,0.191481873,0.760647659,0.047870468,0.049419394,14.9047212,26.71501492,14.85530181,11.81029372,-12.05105,-15.02097,-18.08394,0.075333848,22.72043234,40.72378683
1647,0.649393,7.53054,5.08355,2256.26,0.857312,5.37E-06,5.37E-06,5.36E-06,-3.15779,-3.17094,-3.105186667,-12.13468265,-3.144638889,-11.608,-27.25681751,0.156618157,0.798336798,0.045045045,0.053123951,14.47662278,23.39564912,14.42349883,8.91902634,-12.81541,-16.3798,-19.27246,0.091810837,25.01905126,40.43325252
1648,0.718354,9.20307,5.73787,2965.03,0.682799,4.10E-06,4.11E-06,4.10E-06,-2.902816667,-2.771946667,-2.842323333,-12.40452358,-2.839028889,-5.49437,-5.785060416,0.269659012,0.682324287,0.048016701,0.040968636,13.0087281,30.83613415,12.96775946,17.82740605,-11.30475,-12.75134,-16.54722,0.056390904,17.90574474,42.44411464
1650,0.467487,5.94126,4.78563,1378.18,1.0465,2.08E-06,2.09E-06,2.08E-06,-2.48534,-2.517496667,-2.502926667,-13.08314266,-2.501921111,-5.43743,-30.05733479,0.576576577,0.423423423,0,0.021135907,5.400769417,11.16443986,5.37963351,5.763670443,-11.37124,-12.8293,-14.3844,0.044588699,11.39356264,23.55270798
