No,VF,LCD,PLD,ASA,Density,Henry_0.1,Henry_30,Henry_100,Min(Ef)_0.1,Min(Ef)_30,Min(Ef)_100,Henry_ave,Min(Ef)_ave,Fe,Voro_H,V<12,"V=[12,16]",V>16,Adsorption_0.1bar,Adsorption_30bar,Adsorption_100bar,Work_12,Work_23,Enthalpy_0.1bar,Enthalpy_30bar,Enthalpy_100bar,Adsorption_0.1bar(g/L),Adsorption_30bar(g/L),Adsorption_100bar(g/L)
680,0.865055641,0.520001654,0.522318132,0.239651435,0.060462399,3.03E-06,3.00E-06,3.00E-06,-1.76134,-1.761383333,-1.75408,-12.71357048,0.892942718,0.138914664,0.421001377,0.111818263,0.823855294,0,0.030042108,9.852199683,37.23962591,9.822157575,27.38742623,-7.52542,-8.21443,-8.29965,0.016861473,5.529658497,20.90116121
681,0.867423668,0.232723435,0.22800027,0.535449971,0.064347606,1.56E-05,1.56E-05,1.54E-05,-4.32087,-4.28067,-4.312616667,-11.07467053,0.546202378,0.134793795,0.113216886,0.221233938,0.765576295,0.050270553,0.153531446,21.73756216,58.52663127,21.58403072,36.78906911,-15.84623,-11.07146,-10.56193,0.09082306,12.85907197,34.62201317
682,0.729093251,0.180567286,0.182355524,0.238815791,0.11875084,3.22E-06,3.22E-06,3.24E-06,-2.142723333,-2.167286667,-2.193556667,-12.6461292,0.83724694,0.117834518,0.230235275,0.18419585,0.794880097,0.126224433,0.032049566,10.33414564,31.84160074,10.30209607,21.5074551,-10.0901,-11.01556,-12.0929,0.032556657,10.49765343,32.34540144
683,0.719156389,0.178649007,0.180746496,0.229326966,0.126260172,2.74E-06,2.73E-06,2.73E-06,-2.196653333,-2.146056667,-2.175023333,-12.81120895,0.836603765,0.127925355,0.297473131,0.177732807,0.798860033,0.138332471,0.02774209,8.84857527,28.71409186,8.82083318,19.86551659,-9.7519,-10.83182,-11.91358,0.029805641,9.506762426,30.84994378
684,0.701717085,0.16976374,0.172190375,0.205477786,0.137124792,2.30E-06,2.30E-06,2.29E-06,-1.995533333,-1.99881,-1.99016,-12.98695874,0.860812721,0.134898428,0.315700252,0.136455986,0.869269167,0,0.02324298,7.319714529,24.48730869,7.296471549,17.16759417,-9.52081,-10.28932,-11.72232,0.02694119,8.484360465,28.38350497
685,0.755894009,0.224733665,0.228746301,0.208374856,0.121234994,2.77E-06,2.77E-06,2.75E-06,-2.44736,-2.545156667,-2.48215,-12.80027988,0.793158428,0.131890667,0.153489635,0.08437075,0.86583913,0.212365224,0.027653697,8.160541125,25.95221887,8.132887428,17.79167775,-10.1942,-10.30216,-10.56208,0.028626961,8.447748902,26.86559937
686,0.761039489,0.24970716,0.25231916,0.212440086,0.116181382,2.83E-06,2.82E-06,2.81E-06,-2.489366667,-2.474853333,-2.42077,-12.77877367,0.797229801,0.133692916,0.225260112,0.086634098,0.860864502,0.220407035,0.028432159,8.280657334,26.76289523,8.252225174,18.4822379,-10.06416,-9.93264,-10.23344,0.028312296,8.2457481,26.65006938
687,0.763186205,0.265397726,0.26786203,0.222440742,0.110352279,3.04E-06,3.06E-06,3.05E-06,-2.50534,-2.546286667,-2.49159,-12.70036897,0.790046217,0.131888143,0.208938238,0.086094056,0.855181538,0.235777428,0.030755622,8.922827221,28.69731273,8.8920716,19.77448551,-10.15336,-10.15514,-10.4225,0.029227872,8.479596036,27.27180671
688,0.678125337,0.164214062,0.167799525,0.186467544,0.144404062,2.40E-06,2.39E-06,2.40E-06,-2.45263,-2.52809,-2.534893333,-12.94421719,0.791299425,0.134585111,0.168878535,0.156092398,0.817242978,0.154634681,0.023863527,7.484191363,23.85279891,7.460327836,16.36860755,-10.09439,-10.82434,-12.09503,0.029015138,9.099863791,29.00209396
689,0.672736415,0.16911139,0.172791143,0.185225485,0.145900758,2.03E-06,2.03E-06,2.04E-06,-1.99232,-2.04247,-2.01866,-13.10747476,0.857682502,0.140772498,0.188041004,0.14734428,0.828394441,0.143392382,0.020471941,6.588442,22.49913197,6.567970059,15.91068997,-9.27613,-10.30337,-11.89879,0.025130331,8.087641761,27.61880871
690,0.773167329,0.266847865,0.270711583,0.181956782,0.137003298,1.92E-06,1.91E-06,1.93E-06,-1.989416667,-1.8958,-1.94333,-13.16318537,0.867893245,0.139585752,0.315379771,0.135238809,0.846549582,0.057389157,0.01920933,6.081848336,20.82573733,6.062639006,14.74388899,-9.15662,-9.66604,-9.72815,0.022247543,7.043774011,24.11960629
691,0.735223565,0.095902007,0.096296039,0.20186569,0.159200418,7.94E-06,7.90E-06,7.98E-06,-3.935023333,-3.959416667,-3.867976667,-11.74359728,0.598492053,0.125814384,0.038359866,0.295490439,0.700212109,0.042988767,0.080799404,14.86702935,31.67379976,14.78622994,16.80677041,-15.33762,-13.93986,-14.40876,0.10756558,19.79198546,42.16628417
692,0.781886981,0.271652977,0.275905276,0.197873259,0.126945188,2.23E-06,2.23E-06,2.22E-06,-2.165053333,-2.20324,-2.193196667,-13.01350897,0.834617186,0.137952455,0.288328841,0.136440376,0.858536382,0,0.021799159,6.918920896,22.8599638,6.897121737,15.9410429,-9.39813,-9.89848,-9.87632,0.023537108,7.470535233,24.68248554
693,0.74652149,0.112992514,0.116144763,0.266805202,0.147816219,4.84E-06,4.84E-06,4.84E-06,-3.923973333,-3.86368,-3.82004,-12.23859584,0.605516583,0.123539053,0.098244088,0.256783671,0.706939735,0.197509219,0.048000164,11.34115445,31.45716735,11.29315429,20.1160129,-13.77437,-12.45831,-13.93312,0.05963961,14.0912442,39.08514156
694,0.495045843,0.045387825,0.047697249,0.103999164,0.24681015,3.90E-06,3.89E-06,3.88E-06,-4.06667,-4.064163333,-3.996163333,-12.4571014,0.581939906,0.184454724,0.161209444,0.097808949,0.847123359,0.292635554,0.038391451,6.800468693,11.81769187,6.762077242,5.017223181,-16.14498,-15.48063,-17.98701,0.077339157,13.69946967,23.80661078
695,0.663419223,0.1251281,0.125766848,0.196021566,0.15817677,2.93E-06,2.93E-06,2.91E-06,-2.79239,-2.74198,-2.654846667,-12.74392694,0.760717437,0.116782559,0.225912228,0.118634192,0.848062157,0.187648923,0.029435762,7.49023501,21.13142486,7.460799248,13.64118985,-12.00655,-11.53475,-12.36263,0.038951876,9.911708957,27.96287871
696,0.621425468,0.090888372,0.093378757,0.159714779,0.200477185,8.29E-06,8.30E-06,8.31E-06,-3.93176,-4.11502,-3.938953333,-11.69925504,0.588353345,0.109897878,0.174630483,0.111690986,0.822381901,0.34424846,0.082818156,14.09529494,23.77737053,14.01247679,9.682075589,-15.43647,-15.53748,-17.03842,0.136911887,23.301816,39.30786234
697,0.679940087,0.063175838,0.061199537,0.211162159,0.14450229,9.75E-06,9.66E-06,9.69E-06,-4.16298,-4.128756667,-4.182173333,-11.54338467,0.566189836,0.11174057,0.128668278,0.217480986,0.737431266,0.240994059,0.097057033,19.96930834,34.14587466,19.87225131,14.17656632,-14.99696,-15.81542,-18.34164,0.118083862,24.2955403,41.54337546
698,0.59288742,0.06349529,0.066954006,0.174279443,0.186929368,3.71E-06,3.71E-06,3.71E-06,-3.372406667,-3.319266667,-3.3728,-12.50447868,0.67557968,0.129512709,0.191505829,0.110334848,0.822989934,0.347877562,0.036788711,9.502857576,19.39512568,9.466068864,9.892268108,-12.92438,-13.84898,-16.39644,0.056930914,14.70577132,30.01415949
699,0.664160615,0.074032832,0.069228969,0.205345215,0.151168922,9.13E-06,9.16E-06,9.12E-06,-4.03274,-4.123263333,-4.06421,-11.60285017,0.577707815,0.105895036,0.166148169,0.174063429,0.778296429,0.254608634,0.091315932,17.45801186,30.66991565,17.36669593,13.21190379,-14.99096,-15.59487,-18.12738,0.11584646,22.14782046,38.90888555
700,0.524579791,0.065773471,0.066849849,0.120183834,0.271232926,1.72E-06,1.73E-06,1.72E-06,-3.013933333,-3.054706667,-3.008936667,-13.27318627,0.72038537,0.494169802,0.542655704,0.100030633,0.905936014,0,0.017006479,4.812334549,11.82346512,4.79532807,7.011130568,-12.20575,-13.50946,-15.32915,0.037498425,10.61095411,26.07014215
701,0.513071621,0.015191836,0.008354045,0.074630124,0.278553555,1.43E-05,1.43E-05,1.44E-05,-4.640383333,-4.712143333,-4.63857,-11.15525102,0.497308668,0.090808799,0.271879145,0.153828545,0.851781431,0,0.141521052,10.27763872,13.47050868,10.13611766,3.192869958,-17.79635,-20.10411,-20.93301,0.320126154,23.24842071,30.47081742
702,0.565345271,0.123469886,0.125794363,0.180173549,0.193751099,3.87E-06,3.85E-06,3.88E-06,-3.39812,-3.378713333,-3.414516667,-12.46225605,0.669819405,0.131056321,0.474587424,0.072038022,0.73177254,0.969914352,0.038329419,7.755479996,17.1194888,7.717150577,9.364008805,-13.91561,-13.71762,-14.52724,0.061354266,12.41427062,27.4033286
703,0.691769158,0.146189066,0.143774725,0.205957011,0.142276633,2.52E-06,2.51E-06,2.51E-06,-2.408043333,-2.492273333,-2.372433333,-12.8952278,0.802325563,0.126236927,0.204521215,0.145015721,0.839802416,0.099944676,0.024735532,7.504411112,23.70414142,7.47967558,16.19973031,-10.42015,-10.79266,-11.8648,0.02966501,8.999945163,28.42807646
704,0.719112127,0.176170033,0.178605321,0.223258982,0.124716946,2.99E-06,2.98E-06,2.98E-06,-2.5728,-2.506996667,-2.427586667,-12.72358726,0.791673072,0.129019245,0.207027875,0.180780693,0.803557219,0.101110014,0.029575636,9.272738316,29.18980828,9.243162679,19.91706996,-10.2356,-10.92362,-12.11146,0.031419636,9.850880579,31.009752
705,0.820782383,0.366607721,0.36687283,0.267961408,0.080989629,3.25E-06,3.25E-06,3.24E-06,-2.413983333,-2.491143333,-2.50819,-12.63685556,0.795943754,0.14068773,0.120683091,0.162171052,0.77514783,0.219620106,0.03259889,9.29236062,31.56221185,9.25976173,22.26985123,-9.80481,-9.34736,-9.31996,0.02351496,6.702973157,22.76715976
706,0.534782227,0.081292939,0.085038971,0.126085553,0.214629884,8.04E-06,8.09E-06,8.07E-06,-4.468753333,-4.456346667,-4.316893333,-11.728597,0.531318401,0.117455588,0.415450819,0.076497587,0.870874887,0.281616019,0.082577719,9.186044405,15.97092016,9.103466686,6.784875751,-17.7975,-15.26754,-17.32521,0.145628462,16.19988456,28.16523103
707,0.535025669,0.081352661,0.085099014,0.126282234,0.214402407,8.02E-06,8.06E-06,8.06E-06,-4.49374,-4.30374,-4.341223333,-11.73108147,0.536007828,0.11726554,0.4181313,0.076772493,0.870784106,0.280724688,0.0814069,9.178192926,16.00334692,9.096786027,6.82515399,-17.84611,-15.1441,-17.1234,0.143419271,16.16975635,28.19402714
708,0.629215614,0.123894776,0.1259472,0.148074353,0.170163267,5.41E-06,5.28E-06,5.45E-06,-6.136493333,-5.874163333,-5.963133333,-12.13282218,0.316492045,0.133600384,0.140328389,0.145301619,0.810289343,0.228624451,0.050025185,6.80021843,18.27404605,6.750193245,11.47382762,-19.54959,-12.25325,-13.14587,0.070873704,9.634280618,25.88994596
709,0.939703828,0.249911537,0.225066724,0.798619041,0.027822009,6.41E-06,6.39E-06,6.43E-06,-1.881226667,-1.78191,-1.740796667,-11.95765129,0.887170941,0.135611381,0.142627846,0.484226244,0.431387925,0.254403104,0.063169315,19.95945748,84.678823,19.89628817,64.71936552,-7.54086,-7.28257,-8.69545,0.019375049,6.121887795,25.9723619
710,0.937380063,0.248344419,0.220185947,0.765953732,0.030107121,6.01E-06,6.00E-06,6.04E-06,-1.768526667,-1.802553333,-1.89505,-12.0204233,0.884347175,0.135333266,0.15282596,0.482438121,0.432124194,0.240578634,0.059978251,18.71078151,79.0734133,18.65080326,60.36263179,-7.53007,-7.49887,-8.64078,0.019465133,6.07233194,25.66221047
711,0.68435524,0.185483439,0.188144749,0.184485456,0.159218513,2.46E-06,2.48E-06,2.48E-06,-2.804656667,-2.739126667,-2.712283333,-12.91129241,0.757682408,0.142705781,0.447504502,0.169973696,0.835529241,0,0.024155203,6.367069098,19.19423685,6.342913895,12.82716775,-11.24045,-11.23527,-10.9783,0.032160433,8.477167401,25.55536251
712,0.81658854,0.377078258,0.379629311,0.23281193,0.08374262,2.63E-06,2.61E-06,2.62E-06,-1.926823333,-1.79059,-1.853346667,-12.85233624,0.879596912,0.138508427,0.196779624,0.090144404,0.822693412,0.165638649,0.025733494,8.246707221,30.34621858,8.220973727,22.09951136,-8.22038,-8.69097,-9.12209,0.019115134,6.125748651,22.541519
713,0.775723471,0.310817933,0.313421001,0.19176942,0.119686598,2.03E-06,2.01E-06,2.01E-06,-2.10328,-2.048273333,-2.056463333,-13.11241305,0.850665084,0.140647223,0.254415814,0.13539276,0.81860551,0.168757899,0.019929664,6.196468737,21.56592716,6.176539073,15.36945842,-8.95531,-9.38671,-9.59207,0.020390429,6.339728469,22.06452226
714,0.898374006,0.150202775,0.080833041,0.85383613,0.047628033,4.72E-06,4.71E-06,4.71E-06,-1.45591,-1.440586667,-1.503986667,-12.26582265,0.932728162,0.137491345,0.163437051,0.609979681,0.356071912,0.175124693,0.046855473,16.31594289,73.83991905,16.26908741,57.52397616,-7.09135,-8.03975,-10.56251,0.021608473,7.52447017,34.05296721
715,0.8367721,0.146371258,0.149604054,0.650049319,0.07649437,6.50E-06,6.49E-06,6.50E-06,-2.54154,-2.483216667,-2.487283333,-11.94370838,0.791461657,0.129925159,0.12832746,0.366589298,0.595598963,0.201378259,0.065930268,19.22288833,57.71314197,19.15695806,38.49025364,-10.60572,-10.91385,-12.14747,0.045247032,13.19240274,39.60773215
716,0.788316065,0.117078047,0.092490695,0.475021262,0.101100679,7.41E-06,7.42E-06,7.38E-06,-3.20604,-3.22386,-3.194146667,-11.81403056,0.69557531,0.119838139,0.152581565,0.311323048,0.637438876,0.267493061,0.073983167,18.28887372,48.32696916,18.21489055,30.03809544,-12.52916,-11.89412,-13.74237,0.064970375,16.06088297,42.43967167
717,0.479520879,0.038465098,0.037062114,0.106947086,0.242040884,4.27E-06,4.25E-06,4.24E-06,-3.70076,-3.653963333,-3.761056667,-12.36859158,0.627849738,0.203207386,0.393077522,0.04540908,0.863119165,0.468801803,0.042636576,8.251393036,12.22024838,8.20875646,3.96885534,-15.03914,-18.07547,-20.12242,0.084305134,16.31544691,24.16304893
718,0.56917395,0.031305051,0.028836288,0.158929118,0.189953781,3.24E-06,3.25E-06,3.26E-06,-3.006686667,-2.986576667,-2.9407,-12.63685556,0.7269055,0.125605635,0.445573935,0.075754065,0.850080382,0.384881064,0.031772449,8.394147889,15.67338491,8.36237544,7.27923702,-13.24744,-14.90203,-17.744,0.049917575,13.18801416,24.62439605
719,0.490188068,0.053042569,0.056263061,0.105732188,0.26969487,2.77E-06,2.76E-06,2.77E-06,-3.173333333,-3.250966667,-3.20717,-12.79666324,0.695238286,0.285326407,0.156851241,0.128756892,0.86792429,0.043596485,0.027793072,8.642022813,13.87683987,8.614229742,5.234817059,-12.86674,-17.36512,-20.76947,0.060948953,18.95156627,30.43128398
720,0.637547972,0.12579905,0.127369526,0.17284938,0.175664078,2.19E-06,2.19E-06,2.19E-06,-2.17342,-2.222853333,-2.215753333,-13.03160901,0.832322792,0.165421036,0.183511227,0.131573804,0.811849311,0.298796754,0.021969268,7.087254977,21.44285002,7.065285709,14.35559504,-9.96042,-11.24656,-13.73173,0.032067626,10.34497119,31.29923595
721,0.609917298,0.101958931,0.102072342,0.175620393,0.181896436,2.98E-06,2.97E-06,2.98E-06,-2.871503333,-2.926843333,-2.844336667,-12.72358726,0.740129783,0.158617505,0.174518904,0.084345571,0.854281767,0.323285962,0.029955421,7.572037252,19.36721906,7.542081831,11.7951818,-12.1745,-12.08783,-14.42419,0.045180601,11.42061043,29.21082617
722,0.483991361,0.053293671,0.05670375,0.107180723,0.26770703,2.55E-06,2.56E-06,2.56E-06,-3.06959,-3.039886667,-2.97268,-12.8755033,0.720177435,0.281273093,0.170906086,0.140587073,0.847062485,0.086513145,0.025867863,7.984121928,13.42275768,7.958254065,5.438635753,-12.39409,-16.66142,-20.52499,0.05632605,17.3850485,29.22742105
723,0.636994695,0.107811702,0.109011636,0.174753231,0.174973892,2.30E-06,2.29E-06,2.30E-06,-2.27202,-2.286843333,-2.25887,-12.98260144,0.822983588,0.131228832,0.143913506,0.163442138,0.76756202,0.357313612,0.022958388,7.422112668,21.9198514,7.39915428,14.49773873,-10.19882,-11.52006,-14.16482,0.033387832,10.79380025,31.87751361
724,0.607073452,0.083518905,0.082956837,0.177162373,0.181229514,2.46E-06,2.46E-06,2.46E-06,-2.61792,-2.60985,-2.620813333,-12.91534921,0.776182391,0.143549316,0.14789008,0.103730351,0.840184709,0.297323504,0.025307636,6.997755832,18.82268495,6.972448196,11.82492912,-11.54265,-12.09551,-14.52786,0.038038903,10.51804889,28.29163024
725,0.781499687,0.097217351,0.084862517,0.304646368,0.107816426,7.26E-06,7.25E-06,7.27E-06,-3.710316667,-3.633253333,-3.621233333,-11.83313073,0.634704168,0.123805845,0.122969739,0.308117372,0.651692238,0.214638421,0.073066102,17.06996087,45.07875793,16.99689477,28.00879706,-13.59181,-12.47979,-13.68557,0.067991688,15.88445835,41.94805473
726,0.767999718,0.127107559,0.10654986,0.40121235,0.118515608,8.98E-06,9.01E-06,9.01E-06,-3.379736667,-3.390443333,-3.505603333,-11.61828598,0.665986082,0.105129216,0.088225743,0.248417563,0.71409698,0.203569712,0.091028676,17.58843624,41.33086912,17.49740757,23.74243288,-13.77458,-12.59277,-14.17944,0.092301952,17.83445695,41.90899044
727,0.881963798,0.22666752,0.214548446,0.612885146,0.057843827,6.09E-06,6.11E-06,6.08E-06,-2.69285,-2.793856667,-2.78839,-12.00886248,0.756818434,0.122953639,0.089362936,0.402778164,0.551184493,0.202636971,0.060480905,18.60346065,65.16566742,18.54297974,46.56220677,-9.99933,-9.82635,-10.87722,0.03271052,10.06150394,35.24422858
728,0.817307801,0.114450833,0.102107544,0.37181788,0.090504896,7.19E-06,7.18E-06,7.20E-06,-3.490666667,-3.345673333,-3.434013333,-11.84281939,0.666232607,0.120157927,0.08106314,0.311113067,0.6431265,0.241242936,0.071738107,18.19236543,51.47703011,18.12062732,33.28466468,-12.6176,-11.65521,-12.54607,0.057071027,14.47287962,40.95239086
729,0.82384754,0.167860475,0.141045928,0.543554377,0.085285846,6.08E-06,6.09E-06,6.08E-06,-3.02155,-3.050056667,-3.166536667,-12.01050586,0.713095549,0.114875288,0.075939305,0.286259112,0.679774637,0.185497985,0.061472203,17.57856392,52.09853407,17.51709172,34.51997015,-11.08168,-11.40702,-12.16155,0.046402063,13.26911334,39.32638391
730,0.791801712,0.328234279,0.330992534,0.291750816,0.092911501,3.10E-06,3.11E-06,3.10E-06,-2.937983333,-2.91084,-3.010873333,-12.68410845,0.73027725,0.123637086,0.261066889,0.104197158,0.86491283,0.176538082,0.031162845,9.143760257,20.95764388,9.112597411,11.81388362,-11.98193,-13.31558,-14.66782,0.025376364,7.445898628,17.06611803
731,0.758262036,0.277797075,0.28218777,0.255833053,0.107299432,2.18E-05,2.17E-05,2.18E-05,-5.3492,-5.448676667,-5.37826,-10.7381983,0.398106565,0.116213063,0.13641659,0.135249489,0.826112563,0.212690577,0.216421596,16.08649226,20.12502144,15.87007066,4.038529181,-19.48665,-21.74259,-22.10394,0.200518636,14.9044344,18.64620683
732,0.794634493,0.3530304,0.35634887,0.283597515,0.090280004,2.66E-05,2.65E-05,2.66E-05,-5.52355,-5.423346667,-5.47494,-10.53836582,0.386951641,0.123922578,0.138466375,0.098710304,0.840192567,0.321508701,0.265965159,16.51511235,19.14098772,16.24914719,2.62587537,-19.59764,-23.44791,-22.71584,0.211121299,13.10958169,15.19398336
733,0.693594973,0.124089966,0.125574575,0.225102,0.141053943,2.58E-06,2.57E-06,2.58E-06,-2.33722,-2.360756667,-2.33916,-12.86772116,0.813022548,0.129247794,0.29856147,0.165419935,0.804552845,0.170456685,0.025857817,8.069053082,25.23973195,8.043195265,17.17067886,-10.01864,-10.97941,-12.22711,0.030764395,9.600173795,30.02902705
734,0.674872066,0.081767803,0.081043694,0.221936511,0.166125547,2.38E-06,2.37E-06,2.38E-06,-2.39507,-2.41036,-2.36862,-12.9526206,0.806806602,0.121472212,0.26354705,0.152349002,0.83153462,0.104191176,0.023421471,7.632769407,22.15129603,7.609347936,14.51852662,-10.41426,-11.68936,-13.24671,0.032445118,10.57346494,30.68557942
735,0.657930712,0.083732695,0.081731908,0.195209826,0.187146506,1.76E-06,1.76E-06,1.76E-06,-2.359153333,-2.250796667,-2.221186667,-13.25019675,0.822375069,0.131803828,0.335488245,0.129474567,0.851888821,0.116998729,0.017790154,5.628865817,17.18850069,5.611075663,11.55963487,-10.18351,-11.11192,-12.41937,0.027560574,8.720260201,26.62849024
736,0.751390331,0.221919665,0.224209519,0.239038564,0.125944806,3.07E-06,3.07E-06,3.08E-06,-2.625756667,-2.553123333,-2.583456667,-12.69058096,0.78009804,0.12476113,0.270235111,0.203278079,0.76797714,0.154209551,0.031284802,9.08253071,26.697603,9.051245908,17.61507229,-10.51166,-11.03643,-10.83264,0.033534931,9.735782932,28.61780223
737,0.746189523,0.279807908,0.282652298,0.188510493,0.124034514,2.88E-06,2.86E-06,2.88E-06,-2.606276667,-2.604346667,-2.58784,-12.76119853,0.778457869,0.139110859,0.456892352,0.133664357,0.866740043,0,0.028594404,8.542603475,25.93906078,8.51400907,17.3964573,-10.36981,-11.09808,-10.65232,0.030225048,9.029759773,27.41827925
738,0.477739326,0.015025107,0.020002342,0.066761205,0.255924746,1.09E-05,1.08E-05,1.08E-05,-4.937316667,-4.74491,-4.99351,-11.42674777,0.466225609,0.121501008,0.298207609,0.054253451,0.901572859,0.241799897,0.104742852,7.860792866,11.24231934,7.756050014,3.381526479,-19.62012,-19.15156,-19.89694,0.218448442,16.39422569,23.44663238
739,0.568487886,0.092228031,0.097165052,0.146835545,0.206668183,4.55E-06,4.55E-06,4.52E-06,-3.632056667,-3.643883333,-3.638003333,-12.30258355,0.637013242,0.195531907,0.236673471,0.085343457,0.870530909,0.240581518,0.045220533,7.815185499,16.17547971,7.769964967,8.360294213,-15.33076,-13.53629,-15.28609,0.076940161,13.29709295,27.52165733
740,0.60834599,0.062566403,0.062289674,0.19336791,0.188356271,7.83E-06,7.82E-06,7.85E-06,-3.66281,-3.717176667,-3.580016667,-11.75627172,0.634922091,0.089514573,0.302931164,0.170037524,0.769229926,0.317494345,0.078583919,16.96473461,24.47893812,16.8861507,7.514203509,-14.15327,-17.77217,-20.30522,0.12248389,26.44188169,38.15380556
741,0.665211842,0.084925905,0.085412487,0.224837919,0.162165376,6.95E-06,7.01E-06,6.98E-06,-3.845083333,-3.799586667,-3.734793333,-11.87246164,0.61587836,0.12516355,0.393458743,0.146635157,0.832474353,0.127257217,0.070010846,15.30613925,29.02922951,15.23612841,13.72309026,-14.44186,-14.61734,-17.58266,0.094821929,20.73046873,39.3168731
742,0.671508139,0.087087556,0.089933227,0.223461114,0.168066858,9.69E-06,9.68E-06,9.66E-06,-4.204933333,-4.24808,-4.312566667,-11.54544866,0.552947847,0.123091662,0.392605927,0.141619545,0.831193071,0.157600449,0.09730471,17.59392218,30.6409351,17.49661747,13.04701292,-15.8117,-15.42818,-18.30548,0.136266652,24.63873407,42.90992331
743,0.529271584,0.086737066,0.090019895,0.11708682,0.209235056,1.03E-05,1.03E-05,1.04E-05,-5.514316667,-5.685456667,-5.468786667,-11.48336666,0.375750256,0.132650987,0.244358528,0.10234801,0.804544047,0.474835279,0.098838858,9.671953762,16.62204492,9.573114905,6.95009116,-20.07968,-14.63061,-17.7833,0.170147212,16.64988854,28.61419752
744,0.493618388,0.059815599,0.057263412,0.093595045,0.260011581,1.38E-05,1.38E-05,1.38E-05,-5.633033333,-5.669603333,-5.62403,-11.19084197,0.364032061,0.144356096,0.521197784,0.072540967,0.854547073,0.378974141,0.135312836,11.38034693,14.25462847,11.2450341,2.874281544,-19.32143,-20.78269,-22.66065,0.286516816,24.09720219,30.183321
745,0.508069994,0.064361765,0.062399958,0.090274177,0.233678513,2.04E-05,2.05E-05,2.07E-05,-6.640483333,-6.677196667,-6.74602,-10.79508567,0.221608901,0.133383029,0.335096506,0.080020416,0.846165571,0.383060393,0.186611716,8.497280012,13.29105546,8.310668296,4.793775446,-25.15842,-16.4163,-19.02967,0.356816966,16.24749904,25.41359241
746,0.571851813,0.087613514,0.088587209,0.128539254,0.203907437,1.72E-05,1.71E-05,1.70E-05,-6.128453333,-6.203903333,-6.098793333,-10.97643209,0.295727632,0.127408208,0.440673638,0.114711317,0.823533964,0.32415232,0.168065682,11.95812156,19.53981332,11.79005588,7.581691762,-21.9307,-15.7454,-18.51889,0.282335798,20.08860912,32.825195
747,0.777493959,0.241987764,0.245280276,0.229617099,0.105807906,2.92E-06,2.91E-06,2.93E-06,-2.44231,-2.52644,-2.47098,-12.74392694,0.794744573,0.172811476,0.189128742,0.135770102,0.815887082,0.203980931,0.029133028,9.115616213,29.40492981,9.086483186,20.2893136,-9.63628,-10.19543,-10.39363,0.026653428,8.339758581,26.90218741
748,0.767590293,0.207677669,0.211414829,0.214071181,0.124504979,2.54E-06,2.54E-06,2.54E-06,-2.45201,-2.492956667,-2.39846,-12.88334648,0.799116801,0.160050641,0.195203337,0.135800388,0.822512917,0.227287077,0.026026898,7.888089511,25.09315705,7.862062613,17.20506754,-9.73764,-10.37142,-10.40842,0.027606616,8.366861676,26.61620076
749,0.840733566,0.390481679,0.393035908,0.292635382,0.067423718,3.35E-06,3.35E-06,3.35E-06,-2.19295,-2.179806667,-2.215243333,-12.60655021,0.833413617,0.140495677,0.567531129,0.137737544,0.811747907,0,0.032940126,10.51853704,38.55744426,10.48559691,28.03890722,-8.81702,-8.99842,-9.36752,0.02027626,6.474674515,23.73399464
750,0.838642178,0.39453214,0.397151384,0.286703232,0.067346169,3.23E-06,3.23E-06,3.23E-06,-2.10878,-2.10491,-2.14356,-12.64302842,0.843889803,0.140425469,0.269820935,0.124778074,0.796339178,0,0.031915996,10.22235768,38.17928035,10.19044168,27.95692267,-8.56731,-8.65897,-9.19496,0.019626556,6.286179504,23.47812678
751,0.698419552,0.171584537,0.174493411,0.21758331,0.141653656,2.49E-06,2.48E-06,2.47E-06,-2.491436667,-2.503303333,-2.51052,-12.907252,0.791769473,0.136990958,0.274102128,0.128450719,0.84554028,0.152370437,0.023825608,7.017004469,21.54488749,6.993178861,14.52788303,-10.81513,-10.7314,-11.18993,0.028457999,8.381314044,25.73383969
752,0.702901099,0.164486229,0.167835952,0.223400254,0.139508132,2.55E-06,2.56E-06,2.55E-06,-2.57825,-2.62036,-2.567643333,-12.8794172,0.779920222,0.13653276,0.266945594,0.163785697,0.764828179,0.36876039,0.025425091,7.52535118,22.62368226,7.499926089,15.09833108,-10.92093,-11.31003,-11.34518,0.02994306,8.862585426,26.64384849
753,0.721225647,0.203192009,0.205799942,0.213944048,0.13044265,2.34E-06,2.33E-06,2.33E-06,-2.275696667,-2.22732,-2.155636667,-12.96535963,0.830205914,0.136163924,0.334156716,0.153169741,0.852444603,0,0.022741037,7.222387132,24.6461907,7.199646095,17.42380357,-9.79829,-10.23917,-10.94547,0.025174336,7.995185034,27.28334156
754,0.772879625,0.269300059,0.267215924,0.235364521,0.099503169,2.98E-06,2.96E-06,2.96E-06,-2.3702,-2.422146667,-2.36625,-12.72694861,0.807508192,0.137563689,0.271214762,0.129652589,0.848535478,0.079879175,0.03024383,8.579749109,28.077137,8.549505279,19.49738789,-9.89413,-9.62677,-9.64342,0.026182678,7.427657533,24.30692967
