No,VF,LCD,PLD,ASA,Density,Henry_0.1,Henry_30,Henry_100,Min(Ef)_0.1,Min(Ef)_30,Min(Ef)_100,Henry_ave,Min(Ef)_ave,Fe,Voro_H,V<12,"V=[12,16]",V>16,Adsorption_0.1bar,Adsorption_30bar,Adsorption_100bar,Work_12,Work_23,Enthalpy_0.1bar,Enthalpy_30bar,Enthalpy_100bar,Adsorption_0.1bar(g/L),Adsorption_30bar(g/L),Adsorption_100bar(g/L)
618,0.48239,5.62048,4.52926,354.99301,1.08978,6.25E-06,6.26E-06,6.21E-06,-4.281396667,-4.32701,-4.280233333,-11.98453038,-4.296213333,-6.41396,74.63443363,0.077058565,0.892264788,0.030676648,0.061707021,6.377928165,8.532018754,6.316221144,2.154090589,-18.75424,-19.29787,-19.57611,0.135562038,14.01145166,18.74369941
619,0.51892,9.01622,8.33297,941.11298,1.31832,2.21E-06,2.20E-06,2.21E-06,-3.613533333,-3.620693333,-3.586233333,-13.02251804,-3.60682,-0.41809,233.6796143,0.083798883,0.834264432,0.081936685,0.0220465,4.395773197,8.208648974,4.373726697,3.812875777,-13.70697,-14.15176,-16.00747,0.058590226,11.68209661,21.81509965
620,0.63655,13.01052,12.37536,1301.27002,0.84193,1.90E-06,1.90E-06,1.89E-06,-2.884506667,-2.857683333,-2.87013,-13.17365667,-2.870773333,-2.29344,242.0244791,0.119850187,0.824906367,0.055243446,0.018869788,4.570526519,12.60255691,4.551656731,8.032030393,-12.59064,-11.62538,-11.90471,0.032026367,7.757234031,21.38943575
621,0.89652,24.37679,23.10632,6278.75,0.21112,5.19E-06,5.19E-06,5.19E-06,-1.954806667,-1.981016667,-1.98269,-12.16877686,-1.972837778,-2.64747,65.06193185,0.568832984,0.401118099,0.027952481,0.05097896,17.160399,73.85540093,17.10942004,56.69500193,-7.69666,-8.11228,-9.97661,0.021696267,7.30333858,31.43231104
622,0.88986,20.55214,14.26271,6376.93994,0.222,4.99E-06,4.98E-06,4.99E-06,-1.87542,-1.887653333,-1.82377,-12.20807465,-1.862281111,-2.6295,-38.97010186,0.479973519,0.465574313,0.053955644,0.049414276,16.25208715,70.3890939,16.20267287,54.13700675,-7.67125,-8.06273,-9.92458,0.022114142,7.273221153,31.50090459
623,0.64109,12.65039,12.16505,1719.80005,0.71819,2.81E-06,2.81E-06,2.81E-06,-2.544053333,-2.56658,-2.56022,-12.78232607,-2.556951111,2.85867,86.30185539,0.165803109,0.807426598,0.026770294,0.028154044,9.04871403,22.65433709,9.020559986,13.60562306,-11.14624,-12.69792,-15.66267,0.040760999,13.10059115,32.79860619
624,0.6368,12.25809,11.77594,1744.44995,0.69584,2.96E-06,2.96E-06,2.96E-06,-2.592663333,-2.564553333,-2.592713333,-12.73032129,-2.58331,4.22252,380.5833164,0.166666667,0.817049808,0.016283525,0.029276097,9.516530782,23.3051374,9.487254684,13.78860662,-11.01568,-12.65085,-15.90629,0.041066458,13.34912265,32.69081397
625,0.79857,28.88683,28.6635,2373.82007,0.40636,2.39E-06,2.39E-06,2.37E-06,-1.74394,-1.874086667,-1.808203333,-12.94841007,-1.808743333,-2.24403,323.5109725,0.172295644,0.801272638,0.014684288,0.022797481,7.647950343,28.53979417,7.625152863,20.89184383,-8.23706,-8.87941,-9.64919,0.018675081,6.264994402,23.37902872
626,0.63327,14.80593,14.62566,1787.18994,0.73337,3.57E-06,3.59E-06,3.60E-06,-3.641826667,-3.59201,-3.6915,-12.53735836,-3.641778889,6.57212,237.6924486,0.125400641,0.863782051,0.010817308,0.036196104,7.691321784,19.7207557,7.655125679,12.02943391,-13.45214,-12.45285,-13.1343,0.05351181,11.3707418,29.15488747
627,0.64182,14.83456,14.58254,1906.56006,0.69558,3.69E-06,3.69E-06,3.67E-06,-3.658836667,-3.6441,-3.653163333,-12.51259781,-3.652033333,7.65903,286.8673929,0.130469372,0.858392999,0.009944312,0.036494171,8.269604882,21.10453882,8.233110711,12.83493394,-13.28528,-12.70868,-13.10517,0.051172339,11.59568802,29.59290696
628,0.67536,11.8022,11.57197,2157.3501,0.62483,1.13E-05,1.13E-05,1.12E-05,-5.660913333,-5.578163333,-5.649966667,-11.39070783,-5.629681111,-4.4153,11.87473586,0.190856636,0.7478917,0.061251664,0.108385268,14.40324687,30.04109888,14.2948616,15.63785201,-19.15039,-13.64928,-17.03644,0.136520165,18.14207483,37.83923643
629,0.66716,7.48988,6.87534,2333.81006,0.6341,1.90E-05,1.89E-05,1.90E-05,-5.019856667,-4.91382,-4.908343333,-10.87107158,-4.94734,-5.70394,-182.7672529,0.241529434,0.691463184,0.067007382,0.187678247,21.80307787,34.3890873,21.61539963,12.58600943,-18.33052,-15.98959,-18.34053,0.23990338,27.87020962,43.9585217
630,0.66716,7.48988,6.87534,2333.81006,0.6341,1.90E-05,1.89E-05,1.90E-05,-5.019856667,-4.91382,-4.908343333,-10.87107158,-4.94734,-5.70394,-182.7672529,0.241529434,0.691463184,0.067007382,0.187678247,21.80307787,34.3890873,21.61539963,12.58600943,-18.33052,-15.98959,-18.34053,0.23990338,27.87020962,43.9585217
631,0.66093,19.44004,19.1715,1570.93005,0.6835,3.53E-06,3.52E-06,3.53E-06,-2.972746667,-2.928476667,-2.94525,-12.55421269,-2.948824444,-1.97149,82.14960251,0.126923077,0.762393162,0.110683761,0.03558163,9.588917474,24.37939572,9.553335844,14.79047825,-12.35148,-13.26055,-12.97712,0.049026291,13.21212811,33.59124742
632,0.64885,7.18122,6.52104,1889.33997,0.70961,2.50E-05,2.50E-05,2.49E-05,-5.257793333,-5.22334,-5.29824,-10.59663473,-5.259791111,-6.01163,-112.1801864,0.215625644,0.742115028,0.042259328,0.244477812,21.74062603,31.64257014,21.49614821,9.901944108,-19.73194,-17.64849,-20.1151,0.349722725,31.09971784,45.26433608
633,0.76929,26.8188,26.6394,1897.27002,0.48235,2.48E-06,2.47E-06,2.46E-06,-2.203426667,-2.195143333,-2.180036667,-12.91129241,-2.192868889,-2.59226,365.3070892,0.147696477,0.823848238,0,0.025135561,8.072677182,27.22817893,8.047541621,19.15550175,-9.07031,-9.70365,-10.18652,0.024440807,7.849546108,26.47558439
634,0.79758,31.90876,31.83908,2114.04004,0.41339,2.41E-06,2.42E-06,2.42E-06,-1.83645,-1.83069,-1.847296667,-12.93588381,-1.838145556,-2.69367,153.5824375,0.076670318,0.807228916,0.040525739,0.024478857,7.80723563,29.12221994,7.782756774,21.31498431,-8.51766,-9.02671,-9.66079,0.020399324,6.506117912,24.26884569
635,0.57528,9.32519,8.82857,1285.13,0.93703,1.70E-06,1.71E-06,1.69E-06,-2.608786667,-2.636953333,-2.578173333,-13.28488231,-2.607971111,15.2822,-36.72386698,0.163120567,0.836879433,0,0.016573601,5.598008598,13.52188344,5.581434997,7.923874843,-10.85176,-12.55748,-15.60933,0.031306538,10.57430256,25.542027
636,0.57907,9.30795,8.80112,1305.55005,0.92984,1.72E-06,1.73E-06,1.72E-06,-2.567856667,-2.61895,-2.500143333,-13.27318627,-2.562316667,16.1621,216.139377,0.153846154,0.846153846,0,0.017059118,5.751167783,13.83890648,5.734108665,8.087738702,-10.90973,-12.62838,-15.70134,0.031976393,10.78025264,25.94028095
639,0.55684,9.20886,8.70331,1193.68994,0.97208,1.85E-06,1.84E-06,1.85E-06,-2.455286667,-2.470666667,-2.454773333,-13.20032492,-2.460242222,33.8801,-15.79539595,0.147239264,0.847989093,0.004771643,0.018379193,6.107578525,13.25028485,6.089199331,7.142706326,-11.0362,-13.3703,-16.68598,0.036015805,11.9683903,25.96521354
640,0.55884,9.13623,8.92012,1233.83997,0.97615,1.96E-06,1.96E-06,1.96E-06,-2.486053333,-2.628743333,-2.538833333,-13.14256608,-2.55121,16.2055,100.4664645,0.129078014,0.865248227,0.005673759,0.019529427,6.161914988,13.64950056,6.142385561,7.48758557,-11.24403,-13.16118,-16.34574,0.038430031,12.12542409,26.85950443
641,0.54757,7.59461,7.21421,1191.04004,1.00061,3.07E-06,3.05E-06,3.03E-06,-3.5889,-3.5984,-3.59625,-12.70036897,-3.594516667,7.77531,186.1352599,0.090507726,0.909492274,0,0.030692429,6.538240995,12.51927573,6.507548565,5.981034736,-14.05645,-14.28558,-16.92405,0.061909996,13.18834925,25.25275235
642,0.4967,6.11261,5.50941,802.03101,1.11456,3.13E-06,3.11E-06,3.11E-06,-3.40112,-3.527516667,-3.473493333,-12.67767756,-3.467376667,8.18486,-68.08607855,0.124128312,0.865411437,0.010460251,0.031613746,6.573881811,10.14132972,6.542268065,3.567447908,-14.44433,-17.05546,-18.73636,0.071030372,14.77032396,22.78573446
643,0.57483,9.31862,8.82172,1282.72998,0.93869,1.70E-06,1.71E-06,1.70E-06,-2.648316667,-2.66925,-2.59816,-13.28488231,-2.638575556,15.3404,-35.73278618,0.147887324,0.852112676,0,0.016495919,5.600144872,13.52097455,5.583648954,7.920829682,-10.84855,-12.62488,-15.6689,0.031215003,10.59707796,25.58555622
645,0.82749,16.19731,15.54002,6203.4502,0.33725,1.20E-05,1.21E-05,1.20E-05,-3.47577,-3.51514,-3.52095,-11.33060391,-3.503953333,-4.1113,-86.76446157,0.450613,0.511681703,0.037705297,0.121114645,23.10322127,52.69555198,22.98210662,29.59233071,-13.34956,-12.34115,-11.14295,0.082340461,15.70685274,35.82536242
646,0.85876,49.11424,48.99332,2357.09009,0.27329,3.13E-06,3.12E-06,3.13E-06,-1.938543333,-1.890063333,-1.869903333,-12.67447755,-1.899503333,-2.32607,413.0817102,0.18655914,0.732258065,0,0.031211781,10.2342062,39.32007265,10.20299442,29.08586645,-7.61285,-8.23971,-8.7791,0.01719519,5.638227295,21.66220834
647,0.72727,20.66272,20.39761,2036,0.54178,2.81E-06,2.81E-06,2.80E-06,-2.55657,-2.57354,-2.60102,-12.78232607,-2.577043333,-2.96915,210.8339924,0.195959596,0.804040404,0,0.028010535,8.796215988,28.12027741,8.768205453,19.32406142,-10.39593,-11.16504,-11.69898,0.030592083,9.606905745,30.71193965
648,0.72766,20.36428,20.09546,2011.51001,0.55321,2.63E-06,2.64E-06,2.63E-06,-2.61695,-2.523236667,-2.618996667,-12.84852671,-2.586394444,-2.88255,173.1312525,0.189300412,0.810699588,0,0.025683863,8.324719127,27.09274101,8.299035264,18.76802189,-10.2329,-10.8236,-11.74751,0.028642772,9.283768184,30.21395956
649,0.80659,29.96288,29.73621,2542.69995,0.36979,3.38E-06,3.36E-06,3.36E-06,-2.351033333,-2.364736667,-2.350833333,-12.60059781,-2.355534444,-2.51585,119.0942606,0.128019324,0.831608006,0.017253278,0.033773823,10.04532977,33.12971726,10.01155594,23.08438749,-9.651,-9.71702,-9.5832,0.025176773,7.488313832,24.69662278
650,0.68944,16.67271,16.49428,1922.47998,0.60325,2.34E-06,2.32E-06,2.33E-06,-2.25877,-2.30798,-2.295823333,-12.96964229,-2.287524444,-3.24795,62.5122207,0.141486811,0.833333333,0.025179856,0.023220548,7.185756784,22.99609352,7.162536236,15.81033674,-9.93151,-10.6548,-11.8543,0.028238035,8.738452307,27.96508044
651,0.70161,17.65225,17.51403,1952.73999,0.58845,2.31E-06,2.30E-06,2.30E-06,-2.013593333,-1.957196667,-1.96664,-12.98260144,-1.979143333,-4.00303,152.1622745,0.16500994,0.829688535,0.005301524,0.022932173,7.553982151,25.14174048,7.531049977,17.58775833,-9.46824,-10.55422,-12.27176,0.027203166,8.960870429,29.82425353
652,0.70551,18.35439,18.1616,1961.56006,0.56095,2.40E-06,2.40E-06,2.39E-06,-2.00716,-1.96226,-1.9929,-12.94004182,-1.98744,-3.39324,143.4530271,0.142857143,0.834620335,0.022522523,0.024150207,7.864150671,26.19610084,7.840000464,18.33195017,-9.44268,-10.50316,-12.08315,0.027309245,8.892843595,29.62275741
653,0.70456,20.01108,19.91979,1799.19995,0.63982,3.33E-06,3.37E-06,3.34E-06,-2.695223333,-2.70888,-2.654983333,-12.60655021,-2.686362222,-3.42125,14.10810802,0.147361647,0.82046332,0.032175032,0.033785427,8.877317715,25.0517906,8.843532288,16.17447289,-11.51209,-11.53487,-12.08894,0.043576455,11.44996742,32.31180807
655,0.60099,10.85205,10.64845,1283.31995,0.96301,8.85E-06,8.82E-06,8.84E-06,-4.40838,-4.49624,-4.462316667,-11.63622368,-4.455645556,-6.78203,11.83545277,0.118613139,0.79622871,0.085158151,0.088557299,13.21707305,20.36036945,13.12851575,7.143296402,-16.30557,-16.61566,-18.89511,0.1719174,25.65847043,39.52584173
656,0.6636,7.18927,5.73059,2750.42993,0.68138,1.15E-05,1.16E-05,1.15E-05,-4.22319,-4.296536667,-4.25213,-11.37316352,-4.257285556,-7.50232,55.79018412,0.199795232,0.756764663,0.043440105,0.115400792,20.1948602,30.09841784,20.07945941,9.903557636,-15.47184,-17.27876,-19.60941,0.158512256,27.73926242,41.34259424
657,0.54788,12.97634,12.57855,1029.48999,0.97668,5.45E-06,5.44E-06,5.48E-06,-4.0305,-4.116376667,-4.087666667,-12.11806177,-4.078181111,-3.5773,446.1670179,0.062706271,0.937293729,0,0.054953412,7.136251561,13.3149143,7.08129815,6.178662738,-16.66065,-14.71356,-15.71961,0.108196107,14.05034932,26.21533104
658,0.63602,12.9586,12.4688,1576.94995,0.71923,2.02E-06,2.02E-06,2.02E-06,-2.470133333,-2.336736667,-2.32534,-13.11241305,-2.377403333,-3.07169,273.2462708,0.104994903,0.838600068,0.056405029,0.019902545,6.232768166,18.3600569,6.212865621,12.12728874,-10.58691,-11.52578,-12.73765,0.028856329,9.036774462,26.6199045
659,0.83078,14.44429,12.4688,7190.24023,0.34952,1.14E-05,1.15E-05,1.14E-05,-3.38414,-3.364596667,-3.413366667,-11.3818972,-3.387367778,-4.01424,-101.3716415,0.552561544,0.424817033,0.022621424,0.115553014,24.27795741,57.40736069,24.16240439,33.12940328,-12.30455,-11.97166,-11.91392,0.081417542,17.10601518,40.44867395
660,0.67025,7.07856,5.5071,3028.36011,0.62317,1.40E-05,1.40E-05,1.40E-05,-4.50631,-4.522673333,-4.393076667,-11.17645323,-4.47402,-5.51792,-125.5611425,0.264749263,0.720501475,0.014749263,0.138248314,22.84929209,34.4476136,22.71104377,11.59832151,-16.07615,-16.85021,-19.19767,0.173672501,28.70410192,43.27433024
661,0.67053,6.92342,5.44161,2852.3501,0.63967,1.27E-05,1.26E-05,1.26E-05,-4.45247,-4.446436667,-4.38418,-11.28181374,-4.427695556,-5.38157,-132.0746181,0.256102004,0.727140255,0.016757741,0.12457079,21.61826262,33.06777821,21.49369183,11.44951559,-16.01195,-16.70785,-18.82789,0.16063378,27.87670554,42.64083253
662,0.5188,9.43745,8.92878,1046.87,1.17738,4.91E-06,4.94E-06,4.94E-06,-4.227706667,-4.170226667,-4.161043333,-12.22017157,-4.186325556,14.7424,-175.8455537,0.0433,0.956709957,0,0.049303007,10.75662158,14.200453,10.70731857,3.443831415,-15.63872,-19.2831,-20.27593,0.117018557,25.53037657,33.70416166
663,0.43978,4.47026,3.94522,248.02901,1.45312,1.31E-05,1.31E-05,1.31E-05,-5.352086667,-5.315036667,-5.392396667,-11.24289833,-5.353173333,16.8228,13.02153186,0.164539007,0.818439716,0.017021277,0.130086214,7.058912916,9.457244919,6.928826703,2.398332003,-19.64991,-23.10961,-24.20145,0.381063569,20.67778334,27.70325456
665,0.62298,11.87365,11.4595,1620.83997,0.74971,2.35E-06,2.35E-06,2.36E-06,-2.5707,-2.603333333,-2.627263333,-12.96109523,-2.600432222,3.12257,201.9527236,0.184818482,0.811881188,0.00330033,0.02388819,7.642679515,20.01269204,7.618791325,12.37001252,-10.90706,-12.29142,-15.59583,0.036102828,11.55057564,30.2456897
666,0.43971,4.47015,3.94498,247.332,1.45312,1.31E-05,1.31E-05,1.32E-05,-5.328106667,-5.302643333,-5.38572,-11.24289833,-5.338823333,16.8556,27.18680822,0.163841808,0.81920904,0.016949153,0.130652313,7.06973221,9.452069942,6.939079897,2.382337732,-19.70289,-23.00255,-24.04369,0.382721852,20.70947647,27.68809542
667,0.76574,21.52877,21.16998,2436.72998,0.45734,2.71E-06,2.71E-06,2.71E-06,-2.037406667,-1.972173333,-1.99658,-12.81856192,-2.002053333,-3.17948,110.565926,0.179801518,0.793345009,0.026853473,0.026990932,8.840788125,30.9696011,8.813797193,22.12881298,-9.01854,-9.76138,-10.86645,0.024884089,8.150698829,28.5521933
668,0.67511,16.08588,15.70244,1675.84998,0.66793,2.43E-06,2.42E-06,2.43E-06,-2.26668,-2.264353333,-2.272676667,-12.9276193,-2.267903333,-0.730437,279.5747968,0.17123857,0.813798836,0.014962594,0.02400105,7.898356285,23.93356613,7.874355235,16.03520984,-10.05414,-11.30174,-13.64949,0.032316615,10.63487395,32.22575049
669,0.65802,15.25478,14.9013,1545.46997,0.73161,2.38E-06,2.38E-06,2.38E-06,-2.613843333,-2.57082,-2.669186667,-12.94841007,-2.61795,-1.54291,309.8281094,0.201201201,0.798798799,0,0.023748482,7.695553444,22.05803424,7.671804962,14.3624808,-10.80644,-11.94249,-14.0963,0.035025163,11.34969439,32.53202637
670,0.89052,17.2968,14.24164,8011.06982,0.22377,4.89E-06,4.89E-06,4.89E-06,-1.69313,-1.63613,-1.665396667,-12.22831825,-1.664885556,-2.22747,-27.41698755,0.805186591,0.18342821,0,0.048650156,17.75078762,80.33811715,17.70213746,62.58732953,-6.83824,-8.08,-10.75412,0.021945768,8.00726434,36.23999985
671,0.66899,12.73972,12.58386,2118.67993,0.66015,3.02E-06,3.02E-06,3.02E-06,-3.246043333,-3.08111,-3.174783333,-12.71025373,-3.167312222,-3.183,217.6645318,0.15973826,0.746728253,0.093533487,0.030281423,7.728526477,21.72440322,7.698245054,13.99587674,-11.97743,-11.61423,-13.02507,0.040298008,10.28499306,28.91047044
672,0.65707,10.24517,9.62021,1821.78003,0.67825,4.50E-06,4.50E-06,4.46E-06,-3.820143333,-3.836246667,-3.886676667,-12.31365786,-3.847688889,-3.70342,259.7918332,0.157670919,0.736669938,0.105659143,0.045089176,9.624290693,24.08274602,9.579201517,14.45845533,-14.27086,-12.48658,-15.13508,0.061649105,13.15900981,32.92763084
673,0.67515,9.78939,9.29008,2162.79004,0.61761,4.64E-06,4.62E-06,4.63E-06,-3.530956667,-3.544496667,-3.70323,-12.28295369,-3.592894444,-3.81847,312.6048806,0.167498613,0.729617304,0.102884082,0.046511082,10.10948251,25.52870693,10.06297142,15.41922442,-13.35641,-12.11784,-15.15512,0.057907583,12.58658522,31.78394591
674,0.64423,10.03326,9.4029,1590.06995,0.69664,5.66E-06,5.58E-06,5.58E-06,-4.497813333,-4.458163333,-4.503723333,-12.09095984,-4.486566667,-3.00175,301.6476238,0.139140956,0.716878403,0.143980641,0.058003638,9.121919464,22.24242233,9.063915827,13.12050287,-17.43859,-12.3218,-14.86362,0.081456982,12.81030049,31.23598217
675,0.79137,22.44104,22.15523,2447.11011,0.446,4.80E-06,4.94E-06,5.01E-06,-5.867076667,-5.974363333,-5.630196667,-12.22220203,-5.823878889,-1.82066,394.3065136,0.200527704,0.76121372,0.038258575,0.049778904,9.607075336,31.30410343,9.557296432,21.69702809,-17.9016,-10.17313,-10.5436,0.04475534,8.637553119,28.14497095
676,0.75886,16.91262,16.4857,2517.15991,0.5142,5.20E-06,5.05E-06,5.08E-06,-6.169146667,-5.88746,-5.818443333,-12.18431115,-5.95835,-2.70713,350.5486292,0.188912429,0.770833333,0.040254237,0.050891785,10.19442805,28.6849823,10.14353626,18.49055425,-18.06766,-11.31861,-11.31333,0.052752668,10.56719237,29.73386291
677,0.60713,7.68943,7.05379,1911.73999,0.74507,1.07E-05,1.07E-05,1.07E-05,-5.875086667,-5.68713,-5.972253333,-11.44526682,-5.844823333,-5.11152,107.8735697,0.188218391,0.743773946,0.068007663,0.106079172,16.21365169,23.7764153,16.10757252,7.562763614,-18.58606,-17.57043,-19.80194,0.159327916,24.35244618,35.71150318
678,0.75687,22.68783,22.4477,2309.59009,0.47547,3.14E-06,3.13E-06,3.15E-06,-2.740263333,-2.657286667,-2.765803333,-12.67128776,-2.721117778,-2.58331,312.7425166,0.219354839,0.780645161,0,0.031901995,9.349301138,30.20722081,9.317399143,20.85791967,-10.1742,-10.48681,-10.91357,0.030577758,8.961215982,28.95333308
679,0.80873,36.16119,36.01552,2114.87988,0.37278,2.64E-06,2.63E-06,2.64E-06,-1.999356667,-1.998433333,-2.064386667,-12.84852671,-2.020725556,-2.42161,404.422298,0.143192488,0.800469484,0,0.02619496,8.396077307,30.30787622,8.369882347,21.91179891,-8.39322,-8.9957,-9.1317,0.019684982,6.309482045,22.77575514
680,0.85425,50.14914,50.04182,2240.73999,0.27842,3.03E-06,3.00E-06,3.00E-06,-1.76134,-1.761383333,-1.75408,-12.71357048,-1.758934444,-2.5063,491.4926278,0.127853881,0.803652968,0,0.030042108,9.852199683,37.23962591,9.822157575,27.38742623,-7.52542,-8.21443,-8.29965,0.016861473,5.529658497,20.90116121
681,0.85639,24.51053,23.62135,4962.7998,0.29345,1.56E-05,1.56E-05,1.54E-05,-4.32087,-4.28067,-4.312616667,-11.07467053,-4.304718889,-3.14314,-63.36621073,0.235294118,0.746803069,0.010230179,0.153531446,21.73756216,58.52663127,21.58403072,36.78906911,-15.84623,-11.07146,-10.56193,0.09082306,12.85907197,34.62201317
682,0.73138,19.85577,19.52389,2233.05005,0.50391,3.22E-06,3.22E-06,3.24E-06,-2.142723333,-2.167286667,-2.193556667,-12.6461292,-2.167855556,-5.76403,147.5888211,0.198924731,0.775388292,0.025686977,0.032049566,10.33414564,31.84160074,10.30209607,21.5074551,-10.0901,-11.01556,-12.0929,0.032556657,10.49765343,32.34540144
683,0.7224,19.68457,19.37945,2145.72998,0.53296,2.74E-06,2.73E-06,2.73E-06,-2.196653333,-2.146056667,-2.175023333,-12.81120895,-2.172577778,-4.20459,268.8019424,0.192578375,0.779270633,0.028150992,0.02774209,8.84857527,28.71409186,8.82083318,19.86551659,-9.7519,-10.83182,-11.91358,0.029805641,9.506762426,30.84994378
684,0.70664,18.89159,18.61138,1926.26001,0.57499,2.30E-06,2.30E-06,2.29E-06,-1.995533333,-1.99881,-1.99016,-12.98695874,-1.994834444,-3.12697,301.660906,0.152046784,0.847953216,0,0.02324298,7.319714529,24.48730869,7.296471549,17.16759417,-9.52081,-10.28932,-11.72232,0.02694119,8.484360465,28.38350497
685,0.7556,23.79747,23.68832,1952.92004,0.51352,2.77E-06,2.77E-06,2.75E-06,-2.44736,-2.545156667,-2.48215,-12.80027988,-2.491555556,-3.59179,9.235531783,0.100901917,0.84460729,0.043216836,0.027653697,8.160541125,25.95221887,8.132887428,17.79167775,-10.1942,-10.30216,-10.56208,0.028626961,8.447748902,26.86559937
686,0.76025,26.02627,25.80442,1990.32996,0.49397,2.83E-06,2.82E-06,2.81E-06,-2.489366667,-2.474853333,-2.42077,-12.77877367,-2.461663333,-3.31327,138.6198407,0.103124401,0.839754648,0.044853364,0.028432159,8.280657334,26.76289523,8.252225174,18.4822379,-10.06416,-9.93264,-10.23344,0.028312296,8.2457481,26.65006938
687,0.76219,27.4266,27.19968,2082.36011,0.47142,3.04E-06,3.06E-06,3.05E-06,-2.50534,-2.546286667,-2.49159,-12.70036897,-2.514405556,-3.59218,109.195565,0.10259411,0.83421104,0.047981276,0.030755622,8.922827221,28.69731273,8.8920716,19.77448551,-10.15336,-10.15514,-10.4225,0.029227872,8.479596036,27.27180671
688,0.68532,18.3963,18.21722,1751.31995,0.60315,2.40E-06,2.39E-06,2.40E-06,-2.45263,-2.52809,-2.534893333,-12.94421719,-2.505204444,-3.17539,36.97788879,0.171328671,0.797202797,0.031468531,0.023863527,7.484191363,23.85279891,7.460327836,16.36860755,-10.09439,-10.82434,-12.09503,0.029015138,9.099863791,29.00209396
689,0.68045,18.83337,18.66531,1739.89001,0.60894,2.03E-06,2.03E-06,2.04E-06,-1.99232,-2.04247,-2.01866,-13.10747476,-2.017816667,-2.21919,71.52305298,0.162738496,0.808080808,0.029180696,0.020471941,6.588442,22.49913197,6.567970059,15.91068997,-9.27613,-10.30337,-11.89879,0.025130331,8.087641761,27.61880871
690,0.77121,27.55602,27.45548,1709.81006,0.57452,1.92E-06,1.91E-06,1.93E-06,-1.989416667,-1.8958,-1.94333,-13.16318537,-1.942848889,-2.40259,301.0831586,0.150851582,0.825790754,0.011678832,0.01920933,6.081848336,20.82573733,6.062639006,14.74388899,-9.15662,-9.66604,-9.72815,0.022247543,7.043774011,24.11960629
691,0.73692,12.29968,11.79846,1893.02002,0.66039,7.94E-06,7.90E-06,7.98E-06,-3.935023333,-3.959416667,-3.867976667,-11.74359728,-3.920805556,-4.53082,-198.3147889,0.30820996,0.683041723,0.008748318,0.080799404,14.86702935,31.67379976,14.78622994,16.80677041,-15.33762,-13.93986,-14.40876,0.10756558,19.79198546,42.16628417
692,0.77909,27.98486,27.92171,1856.28003,0.53561,2.23E-06,2.23E-06,2.22E-06,-2.165053333,-2.20324,-2.193196667,-13.01350897,-2.187163333,-2.655,252.3170628,0.152031455,0.837483617,0,0.021799159,6.918920896,22.8599638,6.897121737,15.9410429,-9.39813,-9.89848,-9.87632,0.023537108,7.470535233,24.68248554
693,0.74713,13.82495,13.58025,2490.62012,0.61635,4.84E-06,4.84E-06,4.84E-06,-3.923973333,-3.86368,-3.82004,-12.23859584,-3.869231111,-4.88245,-90.35843936,0.27020202,0.689604377,0.040193603,0.048000164,11.34115445,31.45716735,11.29315429,20.1160129,-13.77437,-12.45831,-13.93312,0.05963961,14.0912442,39.08514156
694,0.51987,7.79146,7.43582,992.41199,0.99931,3.90E-06,3.89E-06,3.88E-06,-4.06667,-4.064163333,-3.996163333,-12.4571014,-4.042332222,4.53147,23.15242687,0.114097497,0.826350461,0.059552042,0.038391451,6.800468693,11.81769187,6.762077242,5.017223181,-16.14498,-15.48063,-17.98701,0.077339157,13.69946967,23.80661078
695,0.67203,14.90801,14.44401,1839.23999,0.65643,2.93E-06,2.93E-06,2.91E-06,-2.79239,-2.74198,-2.654846667,-12.74392694,-2.729738889,-5.9266,139.7954433,0.134546752,0.827266238,0.038187009,0.029435762,7.49023501,21.13142486,7.460799248,13.64118985,-12.00655,-11.53475,-12.36263,0.038951876,9.911708957,27.96287871
696,0.63408,11.85223,11.53658,1505.13,0.82007,8.29E-06,8.30E-06,8.31E-06,-3.93176,-4.11502,-3.938953333,-11.69925504,-3.995244444,-6.99056,47.34722039,0.127728902,0.802215705,0.070055393,0.082818156,14.09529494,23.77737053,14.01247679,9.682075589,-15.43647,-15.53748,-17.03842,0.136911887,23.301816,39.30786234
697,0.68696,9.37898,8.6479,1978.56995,0.60353,9.75E-06,9.66E-06,9.69E-06,-4.16298,-4.128756667,-4.182173333,-11.54338467,-4.15797,-6.70579,-35.51119645,0.231608923,0.719348204,0.049042873,0.097057033,19.96930834,34.14587466,19.87225131,14.17656632,-14.99696,-15.81542,-18.34164,0.118083862,24.2955403,41.54337546
698,0.60829,9.40749,9.16447,1639.16003,0.76766,3.71E-06,3.71E-06,3.71E-06,-3.372406667,-3.319266667,-3.3728,-12.50447868,-3.354824444,-3.95928,77.769269,0.126397248,0.802808828,0.070793924,0.036788711,9.502857576,19.39512568,9.466068864,9.892268108,-12.92438,-13.84898,-16.39644,0.056930914,14.70577132,30.01415949
699,0.6727,10.34793,9.36869,1925.04004,0.62932,9.13E-06,9.16E-06,9.12E-06,-4.03274,-4.123263333,-4.06421,-11.60285017,-4.073404444,-7.60916,32.05571994,0.188975245,0.759211284,0.051813472,0.091315932,17.45801186,30.66991565,17.36669593,13.21190379,-14.99096,-15.59487,-18.12738,0.11584646,22.14782046,38.90888555
