No,VF,LCD,PLD,ASA,Density,Henry_0.1,Henry_30,Henry_100,Min(Ef)_0.1,Min(Ef)_30,Min(Ef)_100,Henry_ave,Min(Ef)_ave,Fe,Voro_H,V<12,"V=[12,16]",V>16,Adsorption_0.1bar,Adsorption_30bar,Adsorption_100bar,Work_12,Work_23,Enthalpy_0.1bar,Enthalpy_30bar,Enthalpy_100bar,Adsorption_0.1bar(g/L),Adsorption_30bar(g/L),Adsorption_100bar(g/L)
1539,0.631686551,0.041850885,0.044864518,0.168423366,0.247084156,5.44E-06,5.46E-06,5.46E-06,-3.457753333,-3.457676667,-3.445656667,-12.11989495,0.66211326,0.075829461,0.128421898,0.380885735,0.610201262,0.062399323,0.054177174,12.86202214,18.085783,12.80784497,5.22376086,-13.34014,-17.23287,-18.38795,0.109255091,25.93788666,36.47225798
1542,0.595280898,0.040740478,0.023143087,0.284849372,0.221907086,2.17E-06,2.17E-06,2.17E-06,-2.425896667,-2.33915,-2.386616667,-13.04078339,0.807822969,0.121807012,0.130768592,0.26638462,0.734682321,0.018199804,0.022141755,6.721106405,17.32733952,6.69896465,10.60623312,-10.36468,-11.73173,-14.12484,0.040304265,12.23431704,31.54066495
1545,0.799709153,0.11203696,0.086052912,0.420968042,0.11994768,3.05E-06,3.05E-06,3.05E-06,-2.141216667,-2.06111,-2.111333333,-12.70036897,0.845868814,0.124257313,0.138016745,0.445902913,0.557770658,0,0.030153983,10.67393797,39.79490582,10.64378399,29.12096785,-8.86376,-10.09696,-13.392,0.030912525,10.94244745,40.79597116
1546,0.43486586,0.009471731,0.012041419,0.04696857,0.325584461,3.27E-05,3.26E-05,3.26E-05,-6.00508,-5.988573333,-6.01456,-10.33119827,0.314929206,0.521574969,0.186080853,0.119990415,0.882898102,0.014120535,0.315596505,6.539053999,7.358312467,6.223457494,0.819258468,-20.74413,-21.10795,-18.77727,0.829642716,17.18991952,19.34359299
1548,0.57933655,0.031011146,0.035772463,0.155999449,0.256653707,6.79E-06,6.79E-06,6.77E-06,-4.14652,-4.12429,-4.13683,-11.90153346,0.569198533,0.199141777,0.122728289,0.361740475,0.642491079,0,0.067570696,12.9669437,17.07825113,12.899373,4.11130743,-14.87155,-18.66824,-19.29751,0.141307472,27.11716968,35.71495677
1549,0.580415441,0.031011146,0.035772463,0.157488189,0.256653707,6.76E-06,6.77E-06,6.77E-06,-4.158556667,-4.144706667,-4.120093333,-11.90300947,0.568484987,0.196480269,0.117753458,0.37826773,0.625854251,0,0.067407939,12.95894225,17.09470639,12.89153431,4.13576414,-14.89266,-18.63265,-19.24104,0.140967105,27.10043662,35.7493689
1551,0.300437156,0.010434905,0.003979904,0.028369749,0.556163597,2.73E-06,2.72E-06,2.72E-06,-4.169806667,-4.01988,-4.006476667,-12.81487868,0.578799699,0.185002867,0.195465706,0.104743452,0.890863103,0.049510798,0.027458293,3.660237655,5.30496669,3.632779362,1.644729035,-16.43462,-18.81236,-20.28721,0.121557129,16.20377428,23.48494576
1557,0.608631482,0.026143175,0.029028449,0.228036002,0.21276147,5.89E-06,5.87E-06,5.87E-06,-3.265493333,-3.28729,-3.269216667,-12.0439538,0.686588112,0.097932383,0.121671626,0.231110762,0.770312516,0.01761271,0.058424368,14.46184724,22.36745711,14.40342287,7.90560987,-13.23211,-16.81186,-19.09798,0.102181962,25.29321203,39.11981823
1566,0.83390391,0.07931404,0.039760165,0.317501683,0.182006038,5.38E-06,5.37E-06,5.38E-06,-3.615013333,-3.65205,-3.592076667,-12.13282218,0.639501345,0.129080265,0.102992304,0.713804534,0.288092894,0,0.05300646,16.23282849,32.62946154,16.17982203,16.39663305,-12.23727,-13.97905,-17.45589,0.079992896,24.49722104,49.24164217
1567,0.792509908,0.080084602,0.036529187,0.307930279,0.186973054,4.51E-06,4.50E-06,4.49E-06,-3.47844,-3.487753333,-3.428156667,-12.31143316,0.660603085,0.13153186,0.076174779,0.635495582,0.362252815,0.022376806,0.044378813,13.70698483,30.30757822,13.66260602,16.60059339,-11.91594,-13.29185,-17.12254,0.068691796,21.21637188,46.91161903
1569,0.439662775,0.01639345,0.005771067,0.045384963,0.339698386,1.50E-06,1.50E-06,1.50E-06,-2.412523333,-2.428083333,-2.403326667,-13.41004545,0.803633857,0.132976209,0.052029451,0.449642794,0.554005983,0,0.014597385,4.074716137,9.038858867,4.060118752,4.96414273,-11.0678,-12.49478,-14.39032,0.039980418,11.16013963,24.75630785
1570,0.241043933,0.008803135,0.006326162,0.037377062,0.401290416,1.98E-06,1.98E-06,1.97E-06,-3.88356,-3.85213,-3.881023333,-13.13241371,0.60510707,0.135894867,0.121267059,0.131244945,0.865113571,0.045064104,0.019661246,3.911973151,6.358626058,3.892311905,2.446652907,-15.70854,-17.01241,-17.71189,0.063293465,12.59342041,20.46968322
1571,0.240300328,0.008566263,0.005667356,0.034061953,0.403466959,2.55E-06,2.55E-06,2.54E-06,-4.49862,-4.38903,-4.52085,-12.8794172,0.5237589,0.136010695,0.098781776,0.134823923,0.856657522,0.068328344,0.025317011,4.177082362,6.348276288,4.151765351,2.171193926,-17.75982,-16.89083,-17.18576,0.081930222,13.51776032,20.54411905
1573,0.679945619,0.063281052,0.048635106,0.234838567,0.202134149,5.02E-06,5.02E-06,5.03E-06,-3.448676667,-3.47413,-3.473156667,-12.20208062,0.660529839,0.125962565,0.071867879,0.384442005,0.587745856,0.152878338,0.048923781,15.61131882,24.75995239,15.56239504,9.14863357,-12.29644,-16.08155,-18.17932,0.081511153,26.00977635,41.25217296
1574,0.530797523,0.032277637,0.025244938,0.114876532,0.315040377,4.83E-06,4.85E-06,4.81E-06,-3.634453333,-3.694913333,-3.70329,-12.24066409,0.631623587,0.092891041,0.16443613,0.152201904,0.853418856,0,0.047499447,9.65318169,13.31826221,9.605682243,3.66508052,-14.47759,-18.44664,-20.04098,0.120961169,24.58260492,33.91602775
1575,0.563866913,0.013845678,0.012292287,0.074887991,0.424441388,7.11E-06,7.13E-06,7.13E-06,-4.291516667,-4.29425,-4.280946667,-11.85260283,0.548356334,0.093791389,0.083997357,0.187262868,0.812453863,0.027186424,0.070626903,7.652698583,10.67258287,7.58207168,3.019884287,-16.22986,-19.62178,-20.59093,0.240113199,26.01719545,36.28402079
1581,0.420684254,0.011258802,0.009673773,0.098180582,0.278481176,6.95E-06,6.89E-06,6.88E-06,-4.995943333,-4.778403333,-4.81363,-11.88254092,0.470209965,0.142561806,0.125624155,0.220734729,0.78091404,0.016861584,0.067998257,8.540972185,12.39299646,8.472973928,3.852024275,-16.71071,-17.68003,-18.67082,0.153776335,19.31519217,28.02644746
1582,0.54107963,0.019993026,0.023004731,0.122280026,0.246335291,1.08E-05,1.08E-05,1.08E-05,-4.247906667,-4.276893333,-4.331166667,-11.43596442,0.548844239,0.238843356,0.087649213,0.241984564,0.742608645,0.097941201,0.107356896,14.001361,17.78162137,13.8940041,3.78026037,-15.79058,-21.78411,-23.19692,0.21587173,28.15373888,35.75503302
1583,0.598679128,0.032632608,0.026560768,0.217651768,0.231247609,5.77E-06,5.82E-06,5.81E-06,-3.67304,-3.59617,-3.602056667,-12.05765264,0.638950787,0.10413957,0.115073287,0.267198844,0.722489131,0.07271841,0.057662528,11.59636623,19.86992521,11.5387037,8.27355898,-14.42554,-15.32545,-18.30019,0.109162374,21.95337086,37.61625223
1585,0.634786011,0.042856637,0.041158429,0.260625287,0.181358504,5.25E-06,5.24E-06,5.27E-06,-3.01178,-3.069813333,-3.01654,-12.15728248,0.719452085,0.10475805,0.149983319,0.324114405,0.637543273,0.205271426,0.053426889,15.80619451,27.56563206,15.75276762,11.75943755,-12.67516,-15.36848,-18.31445,0.080357578,23.77356309,41.46053576
1586,0.415675987,0.059993084,0.058569215,0.105497468,0.247474486,3.15E-06,3.17E-06,3.17E-06,-3.241356667,-3.094776667,-3.270746667,-12.66493853,0.696354687,0.123387636,0.292580565,0.111777305,0.846957919,0.226028079,0.031680338,8.038100106,14.17803385,8.006419768,6.139933744,-13.82254,-15.54881,-18.48273,0.063983824,16.23430847,28.63494756
1588,0.59885507,0.041328624,0.043061546,0.198529606,0.234127522,5.52E-06,5.52E-06,5.54E-06,-3.709303333,-3.627736667,-3.644506667,-12.10532274,0.633944011,0.110737271,0.289681773,0.204827642,0.773747914,0.127967361,0.055231835,12.00516358,19.49125133,11.94993175,7.48608775,-14.25878,-15.99154,-18.53469,0.105801215,22.99689834,37.33712767
1589,0.719322372,0.09725612,0.069315636,0.307316309,0.177347668,7.45E-06,7.46E-06,7.41E-06,-3.620146667,-3.699796667,-3.59362,-11.80863971,0.637030494,0.097835385,0.052437661,0.193124631,0.795796323,0.078749144,0.073745324,12.74304206,27.52978087,12.66929674,14.78673881,-14.43934,-13.10647,-15.55622,0.108611215,18.7677971,40.54552587
1594,0.334922936,0.02342789,0.020664712,0.072227384,0.326210023,3.71E-06,3.70E-06,3.70E-06,-4.105483333,-3.927546667,-3.93454,-12.50717774,0.589177971,0.143263306,0.162944912,0.055019343,0.919373678,0.152776993,0.037719869,6.404430553,9.195398457,6.366710684,2.790967904,-15.87427,-18.18385,-19.78036,0.099342319,16.86726385,24.21779902
1596,0.557257461,0.021932819,0.021537736,0.152261298,0.322479915,3.17E-06,3.17E-06,3.16E-06,-3.137883333,-3.159193333,-3.20587,-12.66177897,0.701073321,0.106811432,0.134786747,0.264634071,0.73615381,0.019593089,0.031680497,7.51914302,12.79857501,7.487462523,5.27943199,-12.66216,-15.50812,-17.90086,0.082514946,19.58434183,33.33513769
1597,0.481158581,0.016227729,0.005759593,0.118913517,0.300952302,5.30E-06,5.28E-06,5.27E-06,-3.490003333,-3.540896667,-3.498533333,-12.15158446,0.654470222,0.086141341,0.251123306,0.092119368,0.824472787,0.428663429,0.052748906,8.287669107,12.15305096,8.234920201,3.865381853,-14.68632,-17.56534,-18.82868,0.128534056,20.19468853,29.61352289
1600,0.515263706,0.007352771,0.004976134,0.078433801,0.295464415,1.07E-05,1.07E-05,1.07E-05,-4.32819,-4.36984,-4.361816667,-11.44526682,0.539587967,0.06854786,0.072650109,0.148954098,0.731553964,0.599824469,0.106360391,11.92131355,14.74867136,11.81495316,2.82735781,-17.19301,-20.67479,-21.03187,0.254618052,28.53864681,35.3071095
1601,0.32093387,0.051076668,0.044073037,0.061325133,0.387714165,1.38E-06,1.38E-06,1.38E-06,-3.184416667,-3.20464,-3.141356667,-13.49342706,0.699826318,0.141562713,0.257715969,0.081373911,0.888453039,0.173826684,0.013722534,4.345074141,8.441472478,4.331351607,4.096398337,-12.90849,-15.81282,-18.44058,0.042722709,13.52762826,26.28104791
1602,0.306295257,0.048910312,0.041263143,0.057270109,0.398043696,1.33E-06,1.32E-06,1.32E-06,-3.063813333,-3.052483333,-3.037236667,-13.53787882,0.716936892,0.142414077,0.289190375,0.08967907,0.914738631,0.007753761,0.013372347,4.022365222,7.72119073,4.008992875,3.698825508,-12.64696,-15.90241,-18.31893,0.042709667,12.84695037,24.66055384
1604,0.231465594,0.013423141,0.011024804,0.033681726,0.493059361,1.66E-06,1.65E-06,1.65E-06,-3.184803333,-3.198506667,-3.20263,-13.31473527,0.697305375,0.168393208,0.156405936,0.076060735,0.892862235,0.178328709,0.016937611,2.6823971,4.34746807,2.665459489,1.66507097,-14.36134,-17.22246,-18.4794,0.066647071,10.55484806,17.10666364
1605,0.110570055,0.007846572,0.002358623,0.013145804,0.341936968,5.76E-06,5.74E-06,5.74E-06,-4.629316667,-4.491416667,-4.573506667,-12.0663107,0.510786136,0.249128059,0.255735764,0.019458409,0.949712459,0.178939233,0.056533258,3.731062535,5.011021412,3.674529277,1.279958877,-19.05805,-22.77818,-23.88981,0.155824478,10.28405035,13.81204309
1607,0.48950643,0.022527016,0.007234833,0.058289189,0.241883718,2.91E-05,2.93E-05,2.91E-05,-5.62632,-5.710633333,-5.706066667,-10.44134185,0.358749551,0.111221482,0.094805447,0.158295354,0.826520431,0.099533924,0.28485361,13.07836398,15.37630318,12.79351037,2.2979392,-19.84577,-22.0169,-22.19737,0.562890788,25.84376796,30.3846576
1608,0.482958945,0.021611911,0.005634382,0.044143223,0.242965527,2.94E-05,2.94E-05,2.92E-05,-5.653446667,-5.58742,-5.632376667,-10.43792304,0.366457512,0.108864101,0.127196376,0.172890847,0.812231629,0.097599977,0.290486613,13.13157216,15.34276972,12.84108555,2.21119756,-19.8776,-22.07868,-22.39742,0.576472676,26.05969503,30.44783175
1609,0.490008806,0.021733932,0.006059364,0.05345187,0.240950027,2.86E-05,2.85E-05,2.86E-05,-5.60358,-5.575426667,-5.57443,-10.46210384,0.371896805,0.109852194,0.130027237,0.148218051,0.842141974,0.073278152,0.278259358,13.08820134,15.38708415,12.80994198,2.29888281,-19.67685,-22.13527,-22.22101,0.547833975,25.76790739,30.29392268
1610,0.378622999,0.01888374,0.016658295,0.069240341,0.357082295,3.49E-06,3.48E-06,3.51E-06,-3.523523333,-3.465073333,-3.554443333,-12.56560882,0.653852472,0.229461331,0.117171223,0.109127305,0.875964047,0.099775568,0.034789657,5.894962049,8.509507103,5.860172392,2.614545054,-14.32457,-18.19796,-19.80128,0.100000896,16.94473412,24.46009561
1611,0.765675953,0.134000817,0.070983482,0.184489807,0.175374562,4.19E-06,4.18E-06,4.18E-06,-3.735636667,-3.939133333,-3.80505,-12.38519931,0.611322108,0.120198369,0.088581273,0.529549766,0.473569241,0,0.041571261,11.59067196,29.79933843,11.5491007,18.20866647,-12.04024,-12.31569,-15.35904,0.060585981,16.89225232,43.42957385
1614,0.538568857,0.004946742,0.006716611,0.116327238,0.297266138,1.04E-05,1.04E-05,1.04E-05,-4.601633333,-4.624963333,-4.616556667,-11.47370475,0.504025383,0.115089148,0.059161792,0.318718365,0.673933394,0.056874382,0.104190698,10.67152672,13.69918262,10.56733602,3.0276559,-16.24438,-19.41675,-19.74159,0.250887935,25.6967019,32.98720242
1615,0.579460484,0.026414446,0.030932792,0.122332186,0.278558725,1.20E-05,1.20E-05,1.20E-05,-4.36459,-4.378976667,-4.356326667,-11.33060391,0.537769824,0.054786392,0.124008984,0.169369214,0.796321648,0.190856335,0.120609491,11.86778424,15.90226264,11.74717475,4.0344784,-16.91719,-20.21521,-21.82096,0.272828248,26.84587054,35.97218112
1616,0.5773868,0.026345648,0.030911849,0.122226779,0.277847859,1.18E-05,1.18E-05,1.18E-05,-4.33327,-4.37702,-4.3445,-11.34741103,0.539817542,0.054769568,0.124841017,0.161450801,0.803937835,0.192556688,0.115510768,11.85399373,15.85990364,11.73848296,4.00590991,-16.86669,-19.90027,-22.26656,0.260654178,26.74896068,35.78843962
1618,0.365324423,0.008745765,0.005531005,0.062993717,0.287900799,9.62E-06,9.62E-06,9.63E-06,-4.44111,-4.46928,-4.434543333,-11.55166629,0.526644864,0.128047977,0.106217398,0.147627938,0.826844981,0.149450929,0.095017914,7.869821593,10.38264574,7.774803679,2.512824147,-17.08631,-19.49707,-20.10112,0.221860494,18.37550872,24.24278557
1619,0.365076555,0.008439871,0.009005276,0.034260596,0.41100731,1.31E-05,1.31E-05,1.31E-05,-4.881096667,-4.909433333,-4.867993333,-11.24289833,0.467007105,0.104220002,0.090496193,0.081719646,0.913710065,0.05109018,0.128876415,5.412787129,6.798770727,5.283910714,1.385983598,-19.17683,-21.59374,-21.44787,0.424644697,17.83500378,22.4017865
1620,0.438529663,0.013928595,0.016688038,0.053233123,0.39369578,1.13E-05,1.13E-05,1.13E-05,-4.798616667,-4.77811,-4.771536667,-11.39070783,0.481093091,0.138021499,0.070743174,0.138084436,0.862290659,0.02559347,0.112350609,6.408228495,8.025796229,6.295877886,1.617567734,-17.86175,-21.45423,-21.68802,0.355024839,20.24982604,25.36129566
1621,0.153882823,0.007629981,0.01098303,0.023068638,0.439992555,2.51E-06,2.53E-06,2.52E-06,-3.787063333,-3.820043333,-3.864543333,-12.89125166,0.611693031,0.334984037,0.140563881,0.011139837,0.973800155,0.103615109,0.025336781,2.680811573,3.622386616,2.655474792,0.941575043,-16.27504,-19.13377,-19.98316,0.089211228,9.439182166,12.75448356
1622,0.313836428,0.029876986,0.009153435,0.070447959,0.290472842,1.16E-05,1.16E-05,1.15E-05,-5.16651,-5.14877,-5.083863333,-11.36450546,0.43338252,0.235549067,0.310248298,0.014621369,0.978881491,0.062458807,0.111768342,7.499697383,9.432998055,7.387929041,1.933300672,-19.72146,-20.41089,-21.3841,0.263213477,17.66172234,22.21462867
1624,0.523143483,0.010991004,0.008392589,0.101126983,0.288107597,8.59E-06,8.64E-06,8.63E-06,-3.940193333,-3.91679,-3.84876,-11.66142547,0.601065056,0.082157264,0.070148696,0.199201569,0.80025563,0.028051073,0.086407943,10.53686534,13.99933989,10.4504574,3.46247455,-15.79968,-19.0072,-19.69185,0.201896136,24.6198709,32.71010206
1625,0.536450911,0.061201533,0.062851898,0.135995996,0.253799903,5.99E-06,5.98E-06,5.97E-06,-4.2528,-4.375856667,-4.138076667,-12.02708999,0.552895485,0.155765108,0.165889837,0.147665534,0.829344641,0.137287526,0.059543496,9.859326167,16.70602212,9.799782671,6.846695953,-16.24827,-15.15925,-18.15361,0.1231954,20.39893044,34.56473367
1626,0.658537104,0.104746488,0.108133266,0.086952981,0.395391519,2.00E-06,1.99E-06,2.00E-06,-3.16154,-3.13408,-3.1356,-13.12236338,0.704329754,0.130845437,0.176156748,0.417132333,0.577344271,0.04499951,0.019847704,5.260535645,11.89451853,5.240687941,6.633982885,-12.52838,-13.03648,-15.80543,0.062980669,16.69271439,37.74364704
1629,0.366415486,0.012601149,0.005966347,0.048499799,0.369911491,8.20E-06,8.21E-06,8.23E-06,-4.594286667,-4.52393,-4.478466667,-11.71015763,0.515215266,0.111175151,0.252948838,0.134551496,0.866356421,0.023151691,0.081719046,6.088870228,8.340297356,6.007151182,2.251427128,-17.6409,-20.12323,-21.13528,0.243072601,18.11129223,24.8081429
1632,0.284001497,0.00915777,0.004226984,0.036197371,0.284757478,1.42E-05,1.42E-05,1.41E-05,-5.272696667,-5.334296667,-5.23836,-11.16226859,0.413124323,0.199806393,0.453001829,0.02817524,0.940611297,0.180504487,0.139653591,9.32560901,11.04857873,9.185955419,1.72296972,-20.14745,-23.7476,-23.81417,0.322658481,21.54607568,25.52685978
1637,0.305724274,0.025930842,0.003353627,0.033406798,0.601289382,1.45E-06,1.45E-06,1.45E-06,-3.332676667,-3.37373,-3.394666667,-13.443947,0.673918018,0.126841624,0.201003004,0.078717817,0.912800879,0.069932826,0.014638777,2.534054946,4.179388204,2.519416169,1.645333258,-14.12494,-15.51523,-16.77651,0.069957038,12.1099583,19.97281746
1640,0.229681828,0.011677305,0.006934282,0.034286133,0.34824946,3.99E-06,4.01E-06,4.00E-06,-3.663573333,-3.705656667,-3.73295,-12.4292162,0.628467186,0.125619353,0.152913074,0.075739182,0.907578423,0.109338992,0.039977819,4.052700541,5.579777512,4.012722722,1.527076971,-16.14598,-17.63774,-17.54114,0.112160197,11.37009725,15.65440435
1642,0.665953234,0.044277867,0.043187649,0.287760566,0.181290519,5.00E-06,4.97E-06,4.98E-06,-3.267876667,-3.29407,-3.266223333,-12.21008067,0.68630799,0.123162323,0.127568168,0.295719575,0.698531616,0.049938484,0.049519401,15.78245878,29.65009247,15.73293938,13.86763369,-12.52378,-15.13787,-18.26156,0.074454204,23.72949549,44.57998245
1643,0.509859293,0.06184716,0.049437949,0.071725124,0.332680198,1.14E-05,1.14E-05,1.14E-05,-5.457766667,-5.456876667,-5.426113333,-11.3818972,0.39063272,0.126561503,0.503201182,0.105328698,0.880859422,0.09463897,0.109737731,10.29112056,13.1318273,10.18138283,2.84070674,-19.07257,-20.61189,-21.5976,0.294551896,27.62285177,35.24771835
1644,0.674667353,0.040676498,0.011659102,0.103608833,0.255472377,2.01E-05,2.01E-05,2.01E-05,-5.045753333,-5.029853333,-5.020236667,-10.81479074,0.447152519,0.09120643,0.111440569,0.204783657,0.785994971,0.069473962,0.199912886,15.94350066,19.95691832,15.74358777,4.01341766,-18.17907,-21.12381,-21.72572,0.416226861,33.19502495,41.5511258
1645,0.676843946,0.064987111,0.048773573,0.163766978,0.252181713,6.07E-06,6.08E-06,6.05E-06,-4.001876667,-4.06197,-4.063096667,-12.01215195,0.581942327,0.115866228,0.156129622,0.38063654,0.605794941,0.084723216,0.060048465,12.15393405,20.07693204,12.09388559,7.92299799,-14.78142,-15.68203,-18.62657,0.123482404,24.9930951,41.28578202
1646,0.662372423,0.05085582,0.02795101,0.271619144,0.183963118,4.89E-06,4.93E-06,4.90E-06,-2.97919,-2.96589,-2.94268,-12.22423662,0.729003158,0.104291569,0.176003724,0.176616144,0.779768912,0.235232923,0.049419394,14.9047212,26.71501492,14.85530181,11.81029372,-12.05105,-15.02097,-18.08394,0.075333848,22.72043234,40.72378683
1647,0.638370142,0.042464241,0.021493511,0.241337951,0.210104123,5.37E-06,5.37E-06,5.36E-06,-3.15779,-3.17094,-3.105186667,-12.13468265,0.704207324,0.080019309,0.133247046,0.141111411,0.818405485,0.221348946,0.053123951,14.47662278,23.39564912,14.42349883,8.91902634,-12.81541,-16.3798,-19.27246,0.091810837,25.01905126,40.43325252
1648,0.714679268,0.061204783,0.028782483,0.318357981,0.164993072,4.10E-06,4.11E-06,4.10E-06,-2.902816667,-2.771946667,-2.842323333,-12.40452358,0.745831946,0.119579436,0.145157596,0.256230679,0.699476638,0.235951505,0.040968636,13.0087281,30.83613415,12.96775946,17.82740605,-11.30475,-12.75134,-16.54722,0.056390904,17.90574474,42.44411464
1650,0.437081183,0.024656508,0.018174752,0.145919482,0.259008613,2.08E-06,2.09E-06,2.08E-06,-2.48534,-2.517496667,-2.502926667,-13.08314266,0.791746621,0.119947884,0.131693577,0.568791349,0.434067492,0,0.021135907,5.400769417,11.16443986,5.37963351,5.763670443,-11.37124,-12.8293,-14.3844,0.044588699,11.39356264,23.55270798
1652,0.534609604,0.026030902,0.014892085,0.168150612,0.240414681,8.87E-06,8.86E-06,8.84E-06,-3.9401,-4.057316667,-4.021533333,-11.63396379,0.586845288,0.10511388,0.213116408,0.054788939,0.916623675,0.16707074,0.087710612,12.33901334,16.66470717,12.25130273,4.32569383,-15.45226,-19.0317,-19.91008,0.17231751,24.24140028,32.73971961
1653,0.355310102,0.041866572,0.016425808,0.095367406,0.299070446,3.04E-06,3.04E-06,3.04E-06,-3.319643333,-3.309263333,-3.326816667,-12.70365304,0.680516994,0.125553869,0.143479266,0.076338238,0.919277237,0.050370749,0.03060903,6.280960523,9.378386413,6.250351493,3.09742589,-13.71033,-16.88073,-18.51643,0.07413628,15.2127345,22.71482236
1654,0.388583099,0.00670468,0.004946836,0.054161902,0.308872644,1.44E-05,1.44E-05,1.44E-05,-5.102626667,-5.12279,-5.152803333,-11.14828235,0.434332452,0.11741191,0.198838758,0.120247096,0.878894641,0.032072381,0.142546313,8.480927595,10.48089591,8.338381282,1.999968315,-18.88712,-21.35597,-21.52595,0.35614935,21.18944216,26.18632634
1655,0.390132275,0.00607855,0.001886854,0.021771044,0.309115631,1.55E-05,1.56E-05,1.56E-05,-5.289706667,-5.2123,-5.223296667,-11.06823964,0.418574664,0.115550776,0.139470697,0.132928797,0.864790556,0.038487489,0.153405189,8.799997647,10.5219324,8.646592458,1.721934753,-19.17117,-21.65725,-21.72338,0.383570745,22.00330819,26.30879355
1656,0.372006908,0.017879893,0.008086802,0.052751728,0.309686909,1.24E-05,1.24E-05,1.24E-05,-4.997803333,-4.949413333,-4.986216667,-11.29781409,0.454526029,0.115117167,0.143886109,0.116629528,0.881942056,0.034920342,0.123155463,7.787515903,9.651108906,7.66436044,1.863593003,-18.38441,-20.86419,-20.23469,0.308483707,19.50641665,24.17440347
1658,0.479276331,0.020676301,0.007919594,0.113758346,0.278142545,1.29E-05,1.28E-05,1.28E-05,-4.785313333,-4.840356667,-4.834806667,-11.26606539,0.47599854,0.105282768,0.140439537,0.114611834,0.880207732,0.052969573,0.129317818,9.735424251,12.21668116,9.606106433,2.481256909,-17.50151,-19.54405,-20.35801,0.292107466,21.99070592,27.59545303
1659,0.597152082,0.032839227,0.026145811,0.195591245,0.256728671,5.91E-06,5.94E-06,5.93E-06,-3.64586,-3.62831,-3.601756667,-12.03548634,0.638739221,0.109319646,0.14899899,0.157190006,0.834886084,0.064767153,0.059057578,11.98480054,18.09790676,11.92574296,6.11310622,-14.55942,-17.00361,-19.31566,0.123538907,25.07026549,37.85789557
1660,0.249758052,0.012676783,0.005529891,0.03773512,0.402409707,1.92E-06,1.92E-06,1.93E-06,-3.38072,-3.428173333,-3.426546667,-13.16318537,0.667817693,0.149866682,0.281694824,0.100335074,0.882909295,0.108908393,0.019158056,3.487969064,5.884214716,3.468811008,2.396245652,-15.50246,-15.48495,-16.43745,0.061840823,11.25891248,18.99382056
1662,0.198422761,0.016437709,0.015139277,0.040713796,0.466496231,7.77E-07,7.78E-07,7.82E-07,-2.700283333,-2.614316667,-2.612866667,-14.06525479,0.772601041,0.246189017,0.288964395,0.040608455,0.935085627,0.146998403,0.007888742,1.965069063,3.749139238,1.957180321,1.784070175,-12.19326,-14.49713,-16.18401,0.029406902,7.325197417,13.97568441
1663,0.570550504,0.03786698,0.036153777,0.184875576,0.242122827,5.39E-06,5.43E-06,5.45E-06,-3.595193333,-3.72823,-3.64593,-12.12541474,0.634497595,0.096133886,0.168428521,0.124466443,0.826974814,0.260588077,0.054963574,12.52351985,19.12782485,12.46855628,6.604305,-14.34866,-17.20055,-20.02938,0.108714382,24.77070937,37.83359598
1669,0.495986415,0.028435699,0.004467715,0.102376547,0.255105312,1.45E-05,1.45E-05,1.45E-05,-4.42925,-4.394846667,-4.459446667,-11.14136191,0.529432006,0.047104249,0.098978527,0.124967551,0.871021072,0.047036651,0.143008256,12.70152934,15.98428927,12.55852108,3.28275993,-17.40987,-21.84024,-22.81833,0.29733971,26.4087484,33.2341927
1672,0.236300132,0.025613855,0.022849109,0.044629944,0.41749558,2.42E-06,2.41E-06,2.42E-06,-3.41114,-3.430763333,-3.475223333,-12.93174302,0.66410907,0.145823546,0.168445845,0.063391188,0.939388383,0.016441476,0.02386386,3.849437489,5.360508863,3.825573629,1.511071374,-15.09656,-18.95776,-19.89158,0.079838324,12.87858031,17.93398233
1673,0.236435132,0.025134397,0.022478934,0.039938564,0.45854487,2.33E-06,2.32E-06,2.33E-06,-3.468986667,-3.49274,-3.47052,-12.96964229,0.658882554,0.148347161,0.19880874,0.057191972,0.944760415,0.020603549,0.023212345,3.543598709,4.859719922,3.520386364,1.316121213,-15.25819,-19.16144,-20.08885,0.085089408,12.98975686,17.81425758
1674,0.487481435,0.040880204,0.0256922,0.090735902,0.355634713,4.24E-06,4.24E-06,4.23E-06,-3.584773333,-3.576296667,-3.56516,-12.37094729,0.645535538,0.282004941,0.064541355,0.293762696,0.696517855,0.069033731,0.042072383,7.914124435,10.71919183,7.872052052,2.805067395,-14.23184,-18.91,-20.05205,0.120459727,22.65935991,30.69070087
1675,0.314515852,0.005506315,0.004468049,0.025809442,0.39410679,1.65E-05,1.65E-05,1.65E-05,-5.56166,-5.613963333,-5.619423333,-11.01215018,0.370007687,0.304329877,0.060731261,0.101644419,0.900535698,0.01809925,0.161748669,4.942177108,5.868025618,4.780428439,0.92584851,-20.18872,-21.7645,-20.6988,0.511639796,15.63298483,18.56160827
1676,0.326629308,0.006989396,0.005110702,0.031015795,0.385873667,1.52E-05,1.52E-05,1.52E-05,-5.481446667,-5.537163333,-5.503023333,-11.09421513,0.382420813,0.289670261,0.16225208,0.05537109,0.936579068,0.068606586,0.148983403,5.080608648,6.090356913,4.931625245,1.009748265,-19.70817,-21.07765,-20.5572,0.461695395,15.74466398,18.87384558
